"","Code","Description","DescriptionInChinese","X001","X002","X003","X004","X005","X006","X007","X008","X009","X010","X011","X012","X013","X014","X015","X016","X017","X018","X019","X020","X021","X022","X023","X024","X025","X026","X027","X028","X029","X030","X031","X032","X033","X034","X035","X036","X037","X038","X039","X040","X041","X042","X043","X044","X045","X046","X047","X048","X049","X050","X051","X052","X053","X054","X055","X056","X057","X058","X059","X060","X061","X062","X063","X064","X065","X066","X067","X068","X069","X070","X071","X072","X073","X074","X075","X076","X077","X078","X079","X080","X081","X082","X083","X084","X085","X086","X087","X088","X089","X090","X091","X092","X093","X094","X095","X096","X097","X098","X099","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","TIU","FU101","FU102","THC","FU103","TC","FU201","FU202","GCF","EX","TFU","IM","GO"
"001","001","Agriculture","农产品"," 5.964396e+07"," 0.000000e+00","2.225137e+07","9.047673e+05","4.870189e+06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.747170e-01"," 0.000000e+00","8.531955e+07","3.646360e+07","3.978980e+07","6.328533e+06","2.009665e+06","1.964055e+05","4.535515e+07","1.904364e+06","1.903054e+04","6.771843e+06","1.858741e+07","1.700620e+07","6.784341e+06","8.576780e+06","6.281181e+06","3.982602e+07","2.606870e+05","4.139154e+06"," 0.000000e+00"," 6.797863e+05"," 0.000000e+00","0.000000e+00"," 0.000000e+00","3.261290e+06","2.502841e+05","1.069473e+07","0.000000e+00","1.076165e+06","  421173.9986","0.000000e+00","0.000000e+00","9.431462e+05","6.227799e+05","2.437071e+05","9.497120e+04","2.980541e+03","2.383147e+06","4.832828e+05","1.926829e+07","4.787075e+05","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","8.676579e+05","0.000000e+00","0.000000e+00","6.926382e+04","1.281115e+02","0.000000e+00","3.322082e+06","8.720672e+05","0.000000e+00","0.000000e+00","0.000000e+00","5.139169e+05","0.000000e+00","0.000000e+00","5.745319e+03","4.327396e+03"," 0.000000e+00","0.000000e+00","0.000000e+00","3.488465e+02","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.332929e+04","0.000000e+00","4.176732e+05","1.470018e+07","4.131179e+05","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.524249e+05","0.000000e+00","5.944634e+06","1.371415e+06","5.535676e+05","2.278833e+05"," 6.532956e+03","1.115100e+05","7.173968e+06","1.731271e+06","2.420326e+04","4.632476e+05","1.830578e+05","2.601719e+05","0.000000e+00","2.750875e+04","1.114048e+05","9.010802e+04","2.603535e+04","0.000000e+00","0.000000e+00","4.939832e+08","4.701660e+07","8.583359e+07","1.328502e+08","0.000000e+00","1.328502e+08","0.000000e+00","  7219687.100"," 7.219687e+06","9.528662e+06","  149598535.0","4.195930e+07","  601622460"
"002","002","Forestry","林产品"," 1.261777e+02"," 3.119895e+06","0.000000e+00","0.000000e+00","2.576270e+05","2.047229e+05","2.209098e+03","5.860038e+03","1.617663e+04","1.789154e+04"," 1.063475e+02","2.380987e+03","3.987272e+03","1.800651e+04","4.363587e+02","2.450505e+03","6.415742e+02","1.534585e+05","3.320547e+02","5.285347e+02","6.649172e+02","6.420375e+04","1.190533e+04","3.765665e+04","2.955647e+03","2.918165e+03","2.235231e+04","1.890703e+02","1.338353e+03"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 2.641763e+05","2.304671e+07","2.559963e+06","4.881831e+06","0.000000e+00","9.078139e+05","  243042.8319","8.034384e+03","1.549461e+03","0.000000e+00","2.524595e+03","7.901175e+02","2.243686e+03","9.370223e+04","2.697063e+06","1.107906e+05","1.550829e+05","2.548129e+04","6.860736e+06","0.000000e+00","5.965151e+03","1.011881e+05","6.548559e+04","3.540817e+04","2.335011e+03","8.559367e+03","4.303030e+03","2.276316e+03","1.468029e+04","3.358063e+03","7.610066e+03","7.120011e+03","8.977874e+04","9.235660e+02","7.019949e+03","3.888375e+03","2.525761e+03","6.949845e+03"," 1.659801e+02","2.727154e+03","2.887690e+03","3.417844e+04","6.613005e+02","1.118006e+03","3.007597e+04","1.401346e+04","8.344796e+03","2.479171e+03"," 7.674222e+03","2.749359e+03","6.114198e+03","4.146650e+03","3.361142e+03","2.387657e+03"," 3.315992e+04"," 4.080766e+03"," 0.000000e+00"," 1.048681e+03"," 1.660787e+03"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.077959e+05","0.000000e+00","0.000000e+00","6.967662e+03","5.415561e+02","0.000000e+00","8.835575e+06","1.802500e+06","1.079936e+06","5.815319e+05","7.980431e+04","9.559621e+05","5.747340e+03","6.959829e+03","1.106267e+04","8.332447e+03"," 5.425617e+03","4.121464e+03","0.000000e+00","5.524881e+02","3.694468e+02","3.282936e+04","8.515684e+03","2.186901e+03","2.827520e+03","1.260991e+03","8.134968e+03","1.218673e+05","1.980152e+04","9.812289e+01","5.289491e+02","4.557241e+02","2.760967e+02","9.002405e+04","4.791078e+03","3.987502e+03","4.183257e+02","0.000000e+00","3.272398e+04","5.636921e+03","5.161052e+03","7.229390e+02"," 1.031521e+03","3.993019e+04","6.783458e+04","4.947522e+04","2.992096e+03","1.111894e+04","1.230583e-01","6.742019e+02","0.000000e+00","4.825572e+02","3.460600e+02","3.011986e+03","8.808153e+03","0.000000e+00","0.000000e+00","6.046611e+07","8.229101e+05","1.159428e+06","1.982338e+06","0.000000e+00","1.982338e+06","0.000000e+00","  2545650.917"," 2.545651e+06","1.322948e+05","    4660284.0","9.785323e+06","   55341074"
"003","003","Animal husbandry","畜牧产品"," 9.374295e+01"," 0.000000e+00","1.910528e+07","0.000000e+00","1.313842e+06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","1.842290e+03","0.000000e+00","0.000000e+00","7.862508e+07","0.000000e+00","1.336525e+06","4.709829e+04","1.329425e+07","7.433078e+03","6.966447e+06","1.642273e+04","4.103671e+05","0.000000e+00","0.000000e+00","8.603696e+04","8.060263e+06","2.141681e+06"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","5.330308e+06"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.710059e+05","  213129.1763","0.000000e+00","0.000000e+00","0.000000e+00","6.044531e+02","0.000000e+00","9.774075e-01","0.000000e+00","1.966405e+06","8.308526e+02","1.618909e+07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.114814e-02"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.561519e+06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.632976e+02","4.995982e+02"," 0.000000e+00","0.000000e+00","0.000000e+00","1.842195e+02","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.265093e+01","7.882764e+06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.903693e+05","0.000000e+00","7.605275e+02"," 1.085154e+03","0.000000e+00","0.000000e+00","1.561085e+05","0.000000e+00","0.000000e+00","1.752530e+04","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","9.947533e+04","0.000000e+00","0.000000e+00","1.660950e+08","3.587871e+07","5.625822e+07","9.213692e+07","0.000000e+00","9.213692e+07","1.849437e+07","   722773.654"," 1.921714e+07","7.864638e+05","  112140530.7","2.968538e+06","  275267010"
"004","004","Fishery","渔产品"," 0.000000e+00"," 0.000000e+00","0.000000e+00","3.626401e+06","6.033142e+05","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","4.235397e+06","0.000000e+00","0.000000e+00","2.661511e+02","3.184174e+07","9.547290e+05","7.319855e+04","0.000000e+00","1.557451e+04","1.427783e+06","2.358741e+03","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.869759e+05","       0.0000","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.410133e+03","3.516882e+04","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.919641e+02","2.199085e+02"," 0.000000e+00","0.000000e+00","0.000000e+00","4.558775e+02","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.788517e+07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.834825e+05","0.000000e+00","6.159386e+02"," 1.171798e+03","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.977450e+04","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.627154e+04","0.000000e+00","0.000000e+00","7.185277e+07","7.889400e+06","4.418630e+07","5.207570e+07","0.000000e+00","5.207570e+07","1.290374e+04","   744069.782"," 7.569735e+05","1.327768e+06","   54160442.4","4.228576e+06","  121784637"
"005","005","Service for agriculture, forestry, animal husbandry and fishery","农、林、牧、渔服务产品"," 9.363332e+06"," 5.952056e+06","8.895357e+05","4.103968e+06","4.551298e+06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","7.654554e+04","0.000000e+00","0.000000e+00","0.000000e+00","2.115309e-02","4.276162e+05","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.382251e+07","6.146367e+03","1.334324e+06"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00","2.397731e+05","0.000000e+00","2.034211e+05","0.000000e+00","0.000000e+00","       0.0000","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.097053e+07","0.000000e+00","0.000000e+00","0.000000e+00","1.768347e+07","1.768347e+07","0.000000e+00","        0.000"," 0.000000e+00","0.000000e+00","   17683471.5","0.000000e+00","   58654000"
"006","006","Mining and washing of coal","煤炭开采和洗选产品"," 3.362154e+05"," 3.641754e+04","1.047650e+05","5.414509e+04","9.779988e+04","3.677889e+07","6.942442e+04","3.409394e+05","4.088317e+05","1.115486e+06"," 5.967317e+04","2.640118e+05","1.581521e+05","1.688471e+05","1.020647e+05","2.216998e+05","8.839224e+04","5.974062e+05","5.181570e+04","3.567603e+04","1.503982e+05","2.345608e+05","3.419248e+05","2.437071e+05","2.120083e+04","1.108633e+04","1.067937e+06","8.917231e+04","1.421748e+05"," 1.630244e+05"," 1.364413e+05"," 1.712797e+05","1.461864e+05"," 1.617163e+05","3.272935e+05","4.269658e+03","3.495681e+06","3.107952e+04","9.895495e+03","   13520.6877","1.297035e+05","2.439831e+07","1.144486e+07","4.628500e+06","3.060458e+05","3.921612e+05","1.477370e+06","3.384232e+06","3.854450e+04","4.548633e+05","1.571427e+06","3.662692e+05","2.366634e+05","9.247838e+06","2.984987e+06","1.323678e+07","1.772426e+06","2.485357e+06","1.291185e+06","3.211580e+06","2.433242e+06","1.930962e+07","1.091825e+06","3.030283e+06","3.193605e+05","5.017374e+05","3.839076e+04","9.202411e+04","6.764836e+02","3.230846e+04","4.985986e+04"," 0.000000e+00","1.369432e+05","8.763571e+04","9.211933e+04","2.508441e+04","8.298836e+03","2.303882e+04","1.019262e+04","3.456343e+04","2.441732e+04"," 1.140569e+03","1.881688e+04","3.480226e+04","7.924059e+04","7.063249e+04","3.665521e+02"," 8.660524e+02"," 7.116760e+03"," 0.000000e+00"," 4.424702e+02"," 0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","2.009216e+04","9.107768e+04","3.380020e+04","3.976581e+04","8.841822e+07","1.564150e+06","0.000000e+00","2.240947e+05","2.730898e+04","1.878891e+05","1.001408e+05","1.486081e+05","1.142583e+05","3.514712e+04","9.409365e+03","1.026926e+04","4.482570e+04"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.273604e+03","1.666222e+04","0.000000e+00","0.000000e+00","0.000000e+00","2.388535e+04","5.085189e+04","2.011732e+04","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.079274e+04","0.000000e+00","0.000000e+00","5.856590e+04","0.000000e+00","5.819146e+01","2.054009e+05","3.691644e+03","1.380566e+05"," 2.921398e+03","6.669685e+03","4.037392e+04","2.471532e+05","9.575557e+04","5.791425e+05","3.692750e+05","1.993783e+04","8.113604e+03","1.234156e+02","1.852554e+04","4.189234e+03","1.298498e+04","2.669173e+03","5.485432e+05","2.522481e+08","8.295529e+05","4.977302e+05","1.327283e+06","0.000000e+00","1.327283e+06","0.000000e+00","  -692976.676","-6.929767e+05","4.464052e+05","    1080711.6","1.706754e+07","  236261314"
"007","007","Exploitation of petroleum and natural gas","石油和天然气开采产品"," 0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.894297e+04","8.186898e+05","2.554968e+04","1.936938e+04","1.897491e+04"," 2.169995e+04","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","8.635807e+04","0.000000e+00","0.000000e+00","       0.0000","2.330697e+08","9.944197e+03","1.349601e+07","2.042575e+06","1.142103e+06","5.743460e+05","3.132874e+06","6.866951e+05","2.709078e+04","3.910448e+04","9.398479e+05","2.513936e+05","9.399475e+05","0.000000e+00","0.000000e+00","0.000000e+00","7.343444e+05","4.530100e+05","2.115708e+05","3.265203e+05","3.624143e+04","4.493868e+05","8.181004e+04","5.415619e+05","5.281589e+05","8.362266e+05","1.100621e+05","1.316782e+05","5.609784e+04","8.533149e+04","3.205562e+04"," 5.441482e+03","3.295241e+05","2.350758e+05","1.523313e+05","1.546699e+04","1.647319e+04","6.791747e+04","2.536350e+05","2.985331e+05","7.262542e+04"," 5.598063e+04","7.082353e+04","2.494549e+04","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 6.904963e+04"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","8.656136e+06","2.730684e+07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 6.862219e+01","3.677263e+01","0.000000e+00","4.686137e+02","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.084279e+03","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.261928e+04","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.031787e+02","2.150614e+03","3.843159e+02","7.128854e+04","2.997868e+08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","  9421221.990"," 9.421222e+06","1.506775e+06","   10927996.9","1.812955e+08","  129419240"
"008","008","Mining and processing of ferrous metal ores","黑色金属矿采选产品"," 0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.035900e+07","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","       0.0000","0.000000e+00","0.000000e+00","1.837890e+05","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.473641e+05","0.000000e+00","4.429972e+04","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.220620e+07","8.060344e+07","1.189518e+07","2.010594e+06","0.000000e+00","2.533287e+06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","9.669715e+04","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.201798e+08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," -1334806.724","-1.334807e+06","4.947813e+05","    -840025.4","6.081469e+07","   58525129"
"009","009","Mining and processing of non-ferrous metal ores","有色金属矿采选产品"," 0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.497047e+06","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","       0.0000","2.037624e+05","0.000000e+00","3.610951e+06","4.281313e+04","0.000000e+00","2.886902e+05","0.000000e+00","1.099929e+06","2.659537e+04","2.561748e+04","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.365421e+05","1.188138e+06","1.494419e+04","0.000000e+00","0.000000e+00","2.058567e+06","5.944057e+07","1.127177e+07","2.893488e+06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 4.515124e-01"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.191707e+04","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.381926e+05","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","8.534954e+07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","  -223679.090","-2.236791e+05","7.947662e+05","     571087.1","3.386862e+07","   52052010"
