"24040",399714.898521078,66346.7205429708,2169.08660437433,223285.564034104,59815.6109693312,8413.82203145199,2649.95781548404,67299.7378153192,58878.4995437453,8511.97630815707,798.035858316499,18289.5547819722,24881.6919507701,25392.2807364203,359.87593684922,31280.0939656584,8902.28452151624,31040.3098827015,27388.1099072839,114822.849063933,23351.8682373574,158765.792082996,130558.421261631,70423.7401875814,13318.1328487282,14214.395637378,20751.5486905187,1752.18403633998,2186.59597692317,42048.9027746591,10342.3966368274,106197.236043817,26185.6580442183,100659.288091595,299568.571561063,65571.5328292508,228413.783212189,225324.418721755,84092.9242692248,9752682.2606021,120850.394309863,1839.86946588137,5147.15783768946,16371.1966889544,2452.54461949378,26548.1996021803,16937.3505031443,13421.1913827269,129806.259631872,614441.734222445,2591.85583512392,20175.2588875875,71706.8706593884,4034.56685460281,19785.98033993,44309.4859114432,13731.4731178192,51435.104311889,2324.14158895167,2940.87482968094,632.028324639404,9520.76721315129,519.341100137791,3264.00192835323,6319.55336983859,344467.745943111,4932.82739388394,10695.7232636369,53063.6722577917,80443.0000765515,43985.4028997303,6939.43729978496,49620.8484012366,81310.670239204,47480.5527275223,3020.29296870837,65950.5905887457,151439.924631537,283471.494989358,234045.842254941,46526.282247818,3658.4712815663,46656.5886239756,19111.2360595452,23539.5225884202,11365.5808971779,8677.35333172948,97872.2504609572,11799.8458880141,182705.60435658,326657.549699802,39452.1318866009,46693.2823995643,68112.2228778716,19203.91840716,50132.6747895038,28693.8659229702,0,1571.50879019683,295259.024039259,2306.80900028758,4368.44318476856,858813.852033167,115413.217159086,315976.358122742,168408.606288072,535608.866253601,369467.185502487,261591.305390102,27044.5053357129,14901.4016829119,3217.48693598385,19965.1668963869,33278.1989091524,134.857302932523,919.18208144007,2488.06052535444,4374.85723968101,37278.5399945931,3072.01452726823,67015.0603757564,168182.532174622,186834.765471096,122900.374715803,47542.7950898328,6366.06481624872,413334.712076018,994040.209317577,419779.796944785,8411190.62020712,505451.668039038,1559239.29352785,1056348.57605882,26146.4869406365,4416122.66394777,587719.762289201,559645.328330263,93119.2956470844,38148.9072520545,28496.2215274594,391873.043029944,883191.548100038,31857.6969895545,3200295.26791745,158321.793922743,38285.9442838846,76512.5648726976,14840.2916090591,91350.3026639646,617870.143297117,409892.184745583,17418.3065101234,4843876.99110036,49808154.8837161,2457290.10473087,11193647.2673603,13650937.3720912,0,13650937.3720912,2092159.90250215,1797820.3882439,3889980.29074605,35908734.444379,53449652.1072163,3321668.07825452,99936138.9126779
"25041",2502844.93905179,279978.89485394,795111.805696648,1014846.01334924,1436472.3707922,865048.969117423,431217.742251037,2902147.80300217,3307080.48599951,4783294.03862081,937631.563090864,116317.556278582,136428.93788321,87312.2289895845,16325.2990546892,111894.543008911,142956.263017126,191306.790510635,40716.3992438148,81966.8255666972,37817.7629486826,217528.363138255,92176.6811178614,174838.423031702,34570.3816150227,21636.4465970246,286412.622525578,89720.5333721884,86668.221551085,48591.6150531986,160569.016542122,545457.795795122,118011.161252891,130933.312828595,947387.91587211,407246.452487941,409125.89463996,147430.961939188,220889.484506578,406315.92859565,21784614.1364906,258637.384897193,24478078.3698797,1485597.84181626,49454.2481916207,2043922.41642475,24459282.0837325,9165285.04861245,233671.744513942,588777.157400633,4500109.45448352,165485.568516699,2014836.37998555,2553421.89026047,1455369.96444534,5418579.927494,4527021.19375814,2804875.00390483,661167.608187206,3853427.42276532,109614.324192066,951371.597514762,54448.7140408561,6399707.18827597,227536.819622429,3096517.87934934,160223.644676382,160852.07969083,357887.877144913,430755.366253643,147216.493629876,18868.6210936418,970274.958708992,396484.702529563,286259.285474443,95360.7541195986,114736.270487791,222106.003343169,651445.403289507,565138.155105254,53078.3224801305,262293.13001828,263000.289784138,125480.076003868,595892.366165235,149574.472477579,37554.2271482085,170462.954197066,78981.0874147378,417534.791435032,113546.139829702,31880.4810018082,25369.7719926457,255365.887611439,31110.3156036946,347335.48400087,251197.652847712,178743.166761075,223724.463415009,10804733.4253612,611791.089389848,32290.6558533835,9161100.57329046,1323998.80190226,14469402.3508467,7427542.57655496,1172182.23842255,1672639.39446607,2546051.91602438,1345271.91504128,434217.75426526,874848.763476827,3860039.21008954,37173739.3408661,579308.114047035,11565301.1541052,7340278.80976213,4916056.85876859,628405.650575769,13013723.9116734,10876537.8367809,1565278.39343076,823917.377907777,430921.80878734,533835.431218142,57233.0181753521,316210.881923394,66666.1992147315,44986.013317898,3209307.47725818,315315.41990205,537065.049732576,1682297.7300231,3980285.7031743,16722731.806606,1345992.2632018,8213122.27247768,2015866.97255322,258944.238136773,152476.570641673,677311.907344143,917964.671949997,582528.723683868,2308104.67985183,204082.228756425,81876.8931964604,81625.4661190009,182417.453094136,129462.189158928,197984.461933313,62885.6609533738,16071.105396777,3856687.51905168,349695694.439018,4677106.19827299,31530455.0465903,36207561.2448632,0,36207561.2448632,0,4401957.42399688,4401957.42399688,21457758.9678578,62067277.636718,24900725.0409545,386862247.034782
"25042",0,0,0,0,0,47421.1008737199,68384.0975178312,143811.269799273,50452.3740882938,75431.4744952636,119.190132778738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833256.58116195,4004266.95750252,270202.429441258,342177.118469515,173633.730529744,216253.212042083,3463282.51994855,0,0,0,72974.3454796117,325440.229564638,44960.1403519265,190741.629550175,246992.463427626,464237.688784857,134764.205326203,148959.638629745,1216749.60496908,5370858.25316257,36069767.8209557,2690489.18143864,981703.393911655,123449.769855109,518027.714657718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154328.953372276,31924.6745375513,896.238596239584,351578.053548611,661628.804147987,0,665425.803229195,126390.091865715,522993.142371802,278744.102021838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195368.760508496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62278086.7602677,944665.592483862,939759.090977792,1884424.68346165,0,1884424.68346165,0,498601.147094561,498601.147094561,2173352.83718753,4556378.66774375,3632932.09527034,63201533.3327411
"26043",2319.04237044566,27.467131743564,542.742094854259,12764.563138492,667.649908961438,152179.532952208,1756835.73686768,520439.553092138,895969.942327523,1637641.66274096,262746.759405038,0,0,8235.65310822237,110071.409156548,7639.87857478382,5935.23356498078,79642.6376062047,0,0,0,0,119048.808345931,69415.7313747794,21.6542955797778,3255.11452445605,155906.80552476,31201.7489631998,18176.4759652201,116259.109511957,406391.595512378,25388.2851485619,226111.864958371,611133.130419202,3108048.43095106,788809.547087361,9429733.27419675,200764.346057902,131465.080007288,279096.068551212,4757973.90541824,99389.4965513055,51816819.9627083,13253352.9637488,7070071.28705876,10571074.2022539,47143962.6967673,28945280.3909174,3681318.86192307,10848270.705992,7451898.53642524,1149894.94485894,9792296.88683292,258795.992793908,454206.100425279,1383952.45240141,7735113.83224374,1269744.07997617,422470.168916664,1607984.2665723,70968.599576353,3149762.03168712,228967.015708985,7628868.14856867,1422680.56140292,1417913.96021051,19372.1276583655,53174.7695577678,36024.0538555477,280685.296478442,300352.21546819,18368.8907955329,736359.377805016,42010.1829662856,19555.4775245134,23072.1369743676,71746.741207734,176554.184329972,88063.0394105234,492450.881361404,33618.0250056282,29890.5682392271,122738.938577356,72120.4163216151,529921.171120197,780466.63861932,5548200.12429102,868105.77864316,294079.482267107,31021.4258741418,98001.9042373938,186047.540073176,2452.36817534522,3051203.99505141,21940.3655232967,181797.535575623,906409.240362758,138694.990869166,6388.54612758068,52229.80899036,13951.6078436672,755626.264147298,782544.854080968,150649.444463329,1609993.92674475,1111856.92427556,353479.227916386,287268.224177365,0,39.7185033818953,13556.7124455756,60115.2492586479,1304.00457457979,588.407542623046,68.2980481683938,7659.19688496594,0.271630211739367,0.133820858194113,26843.8818033611,861.69600455112,2539.78589286772,0,3462.18221282582,0,0,4.07787750808166,54965.6968804824,0,0,0,0,0,20385.7438276116,2079.67239763222,210451.224994627,2052879.58583292,2118034.77178377,227667.275494818,6024.72188176432,93325.1584989062,51889.0410614571,214131.073914875,188237.432061729,919281.673543149,59401.5616477861,522.220696721243,1605.27167220421,1106.26703070061,3594.98584531068,10413.7521563778,14.6540866615341,0,12010.1586623918,271550472.860837,0,0,0,0,0,0,-971980.022104173,-971980.022104173,29788262.3944491,28816282.3723449,42564000.0194743,257802755.213707
"26044",52655755.3640769,1517227.71908529,0,0,19071.3977482867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122484.896706949,8040198.07019837,167200.529220494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101813180766834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253220234675278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173062.180376633,0,0,0,0,0,0,0,0,0,1826.29351593014,0,0,63828.8160927927,0,0,0,4549.68402880111,4656.51544444194,0,0,126272.629290364,0,0,0,0,0,32398.2140688356,0,0,0,62928532.5732556,0,0,0,0,0,0,2466237.09366985,2466237.09366985,4119639.06797529,6585876.16164514,2029518.5136,67484890.2213008
"26045",15836415.1636256,1236333.5293326,3244.45068333075,10904.5660165236,325023.759604416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4721988.17719486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6028.33790290872,4231.33599971514,0,0,0,0,0,0,0,0,0,0,223.907251302882,0,94705.9839346808,0,0,0.359509657289169,0,0,0,0,0,0,1895.72955737266,0,0,125742.858982207,0,0,0,20255.9502178644,511814.880837929,18877.7843444398,16595.0011057792,534.513418810581,0,0,0,0,0,9611.23950193082,0,0,0,22944427.5290219,130065.96644719,196841.07915166,326907.04559885,0,326907.04559885,0,178191.503165295,178191.503165295,3378029.46866761,3883128.01743175,451548.957509156,26376006.5889445
"26046",9274.43701644241,29.8296649350439,8790.60595954858,251.692442351489,451.974929598412,47465.7407523808,10040.2364956359,45833.7892967735,1992.04504204928,3632.8287029347,7922.68542444622,46.7452573718028,3.01654983274691,3308.84988184251,131.124603248591,6428.11032362427,50.8737549846231,4453.13744853758,1037.74305809184,8038.67121106596,1163.95164067848,18251.0638960507,1845.40392025753,5310.04563977238,65.1960674885992,3726.99187405473,2354840.17421419,438018.198530971,59150.7682184322,177851.735633574,171032.829340047,96241.1468687765,280467.462357274,140056.769349029,1405161.74008924,1054483.82297996,535899.860135299,3466749.59564725,155080.65819016,659123.216928097,9586.66258793434,4932.31154362359,116305.792824502,27401.5314618841,6401.66178749085,9414799.00452538,275382.291447713,825265.067304848,57709.9912214173,115889.158148404,44703.7140702069,98232.8065639034,3959489.87425164,18195.6211951463,410863.873740042,543195.310118952,471442.276596816,2561131.73074011,120974.295023811,1252.52460995989,3533.9706975287,192461.587838677,9742.27708591831,60382.8178724083,97430.6759441705,5403732.17946159,160401.091508979,34600.51038698,46719.4482549672,167375.980829407,35476.0112196471,12032.5679448208,571819.38462121,91067.1725994327,108370.308213897,117438.471888534,16307.7484572878,121049.25506891,1725053.15355528,1061455.52790359,68443.576508224,454969.980187899,87292.6953492393,188767.205320143,157384.354267671,784495.769408499,11425.9138392398,99775.3140026647,406899.58547784,923327.067760249,20275.6626207769,52409.1818844398,9475.39471952696,744808.237724471,20996.8179919509,76504.2607417473,41748.9270656407,0,26329.4814562697,31064.1849630691,1469.27464383789,36644.3163519729,8216684.54762636,1018782.7877641,1560336.13118695,747325.223535151,620474.743963081,4592462.67415606,31016.741310592,9782.60934954658,5217.75730156696,37358.6568098592,472.725636992394,213.308831683305,1375.86010673152,13933.220981042,45.134611686694,22.2499089380199,160787.580609796,1775.36524341245,4367.29460822428,547.388286777113,20641.1571861081,184.987362800652,5090.55377224886,1646.59033265853,94516.3886555847,2.8636776851386,1.60427151231779,4922.03895427249,0,0,35396.9057962227,3576.10564622186,335232.603154145,443723.851133542,211876.537321242,391485.779442074,74755.8865289249,49745.0475711761,364672.729455539,368230.673703212,323684.104133145,1105135.0858029,61947.7991867882,26195.404189397,52550.2837891447,5071.09976628556,12023.427805748,18082.9283382193,734.813569010124,13234.736266406,693167.926086155,66288329.5274656,29598.86312759,62154.9360083473,91753.7991359373,0,91753.7991359373,0,301287.761681807,301287.761681807,4509938.53023399,4902980.09105173,3089613.99801115,68101695.6205062
"26047",127.31430492211,21.0923768936033,993.63811650962,281.447068914389,49.2091803004538,856012.24966803,53742.2025950953,1320.77952764154,20238.7698212339,24591.6192784098,38544.0836240654,5549.43056231709,421.881750134475,838.48569020544,142.224502099155,202.249866154223,8.80522681506517,281.140119331333,873.319573690621,108.478558235115,9366.0095495022,123159.894376349,1074.73312685625,2122137.65679361,0,1577.74202680469,300376.408845225,841.684097303654,1164.35273580492,13073.9845702774,240691.643259244,148642.28563691,253575.06206389,3904564.48702449,356401.453293138,1153627.0488099,753834.842622768,570019.686409497,1021353.14383005,4921733.52819656,726326.759325931,5400.61784056441,3262412.01467535,41334.6608645475,170711.200424321,5730581.92604671,25067415.072069,4205532.67653362,68876.0594833942,468969.675255077,13413201.7475069,12397126.788163,74871767.6740952,2255.2192424591,755043.277796733,2909354.66185487,1733150.61978616,560031.032252582,284771.563968427,259797.885203953,3839.28253880807,27000.0296751231,403.737495306669,131737.949326704,64330.1197465927,2101703.67823713,94857.2373993945,154584.358946347,8993.83844212226,559491.656413078,135469.067915305,403186.846565227,182032.281360094,17066.2711615876,91817.0984953729,43872.6597481649,86224.5446631539,196153.324154351,128167.142695536,1243069.58222552,25392.0691716908,53616.9250455635,789334.700911672,326548.346157285,1207526.08400616,2924871.03474621,1236370.23294792,1503557.39507366,871306.936907268,1366910.09873727,649205.30379262,252024.736492777,229740.813053492,2036504.03059262,368170.81782248,828094.018921457,1130369.01173789,24287.6700133661,12815.2542016775,8173.24255818088,206.81406595072,97152.0362282342,18512849.633487,2637242.18962108,6815079.49881306,3832393.14550417,5140259.25811192,1606864.06197612,806.474427474857,580.458920892272,1432.0581300023,4092.04630927237,713.000561478967,321.728171596164,63.8303866170571,2313.38422016699,0.294839677733448,0.145228325392476,1519.41327441881,370.247011821142,453.653621560709,142.150113097774,5312.99002476895,2.05858715129398,0,0.728393997779848,9817.90488509673,0,0,0,0,0,3634.98314369078,0,34964.8993638475,342120.507445522,142292.291829997,40665.6477122414,68428.8893590175,9573.10071627965,9270.45470148015,38247.8279355062,33622.7378031873,796544.314395019,31339.7415911387,0,603.218032359132,1834.62721888345,3675.92616476721,1940.83501073562,37.1956948274163,6873.80165975261,156565.124016152,225746669.959873,0,0,0,0,0,0,2323333.11613872,2323333.11613872,11372615.8539143,13695948.970053,48248926.4919783,191193692.437948
"26048",2774.64275351277,121.659495068216,5125.37898432097,2874.29345193921,369.055933041052,2076887.41005646,2780900.31453199,829984.222970461,2059892.87473497,4222059.94924476,949943.454353249,9181.45537520338,8691.41015162386,33813.9288494606,86779.9495537567,30470.4155297624,23960.749871286,25598.2800269111,3005.75603385015,9709.51677613047,19288.2025873152,304586.95905535,45051.1863693815,26490.2188775392,1203.46144961663,17484.3392629453,1425983.57953311,70400.4176847593,72615.2517739372,407488.474268771,231303.057368952,1075755.42336893,1518700.66105442,1667284.34257568,8864913.3323736,489037.832558176,7962647.98943543,1313934.01111118,153729.181133704,2486771.8815102,4771855.57591059,54576.5580623947,7721870.12461312,1558016.42266581,812666.682609158,6800297.18872475,6875057.88481424,28566642.3660346,1656991.46562988,1723613.56760448,577666.519732611,3900531.60744639,7675174.95688392,614216.112744022,5215027.99233268,2439449.52255763,1441306.94141815,382899.123040527,237652.400036302,121514.913345756,35253.6166566268,822141.287266481,4313.25055002971,314238.255133022,316292.693434968,2144032.90667609,58652.6404284024,57949.5660618647,126845.480439607,156658.138494781,119285.810083195,8377.18842725372,169642.545726596,389841.469900159,285718.957655017,14616.2756259888,28666.2638492036,105193.160570235,379971.327470369,1820499.81702853,54251.2392779647,308866.716838051,162516.046312944,118157.746549505,3649846.88679358,1296772.00830517,762064.311524179,534197.889763805,711152.831196363,254168.232490806,56029.2726846212,65404.2244199651,89720.0571469205,4155482.22116931,45707.3180023632,100531.818643333,526731.870363205,37079.9757155235,41324.4606821692,107316.129902226,1879.92188061921,1296555.39011269,8547432.62875826,947290.672085311,5508438.59916856,1994504.19189864,69000.5402565161,1879164.36900671,1057.41041057746,190.030160609703,12096.1634527955,9110.87568082999,6096.65451777444,3879.45521442905,20.5472476018706,685.038455325986,526.48158646109,6387.88795361645,54221.8652130913,25513.9207680374,17096.5823218165,0,107830.887863272,5557.25886105214,1616.73623455751,227.563171771294,359093.288034274,145251.980167985,69055.7877834324,284864.952806811,0,0,136085.009216299,15216.1286237836,3136935.0322236,7423454.93878028,11818334.0864751,921875.468339229,82421.7820714419,1034170.2270047,1877676.10889697,2680266.0377847,2457733.34182658,1558830.9196335,56429.112366395,361.359667535396,553917.115584738,913150.380549295,26173.7759519247,72583.9799612678,36375.7592966546,0,132670.050057901,201188662.652884,214994.69017157,327343.55585829,542338.24602986,0,542338.24602986,0,732792.606215137,732792.606215137,11255040.1732095,12530171.0254545,16876105.0865883,196842728.59175
"26049",8429.3251042323,26243.2142884138,1124.37913311752,8801.0868083767,33765.2955113849,27980.498374137,14923.8352965136,1320.61151800011,7740.27770696531,3432.03026618871,13421.9458630723,367.04640671979,36090.0993371011,30356.2731229396,20.0999351566523,123714.240160496,20482.3134283334,71015.6244162364,21383.8809835534,115708.128564327,49911.6712069354,338892.181625249,19190.7472442325,449156.585543242,82927.7386400996,448640.189045759,1821.21190955477,18764.0552633962,1335.57787495835,11307.5706321805,26149.6699230528,56523.957677035,63507.1445456993,24485.6542184919,23206.9513868724,38259.4424476578,47544.4925246139,45803.0697963192,150917.104256003,7684.46667945201,23673.2026337663,1957.55633751813,6437.36643221921,2156.05661267583,4744.87903167852,2777.90004492216,86926.9874629373,86878.7071356259,4167507.5293167,164211.219522519,28944.8553787588,9090.72373851718,55579.7831219064,1802.96898318225,10331.1815489317,3884.06353726731,42711.6913205737,3629.9839557183,755.923090137176,286.27496026915,127.42586257127,22410.5498121131,3583.67260422355,13317.8374799248,5591.566114631,54221.1943083624,842.028218862543,504.640940643147,6218.41290160931,38787.9124147965,7887.03056314882,777.25584275089,8172.29902987293,36647.406420113,1816.42711120881,8923.61107425835,12059.1735185269,18352.3463144409,227174.944321388,161336.260827702,2802.85326612398,1154.82387935536,730.418210267565,52633.2345900394,13441.0483465701,12339.1414887864,921.81491495256,35245.0634680419,23935.4564988675,16668.9936660641,27975.2330718568,8384.4243430909,56.4184019420866,119721.993882388,6908.77169075476,12937.0276308259,58908.8704854714,921.031813308228,696.981404027773,10506.6307529843,2193.81017215055,511.331264296757,8867.81695032207,1080.66408557335,174106.231926512,92794.878828947,10213.6854931615,225924.406605755,39492.1754024309,708.626653885216,91621.3984567542,45132.0213370051,20919.2090598263,13175.3560915468,1.81137925467273,12.3457487344267,178218.362466208,64587.1625667844,16616.9770782915,6715.63608254095,4829.40308605115,90251.7911852182,2231551.15704774,667371.914814009,10831.4158691842,1023.17490088536,100653.108366756,5980.87401566634,4129.062120856,205810.067286569,4521.89203081686,15815.7626745512,113673.169823952,4109.59734664815,312315.526951139,1663346.73169765,272138.730395462,66648.3559208644,97160.8711003865,74287.5627093139,528222.189001028,5903347.02393388,1371075.68756331,2412419.70066232,272109.648928968,49838.3391698283,9643.62074475823,11880.580957914,26705.1585223585,16634.7284901157,27556.4387232015,43468.6473037947,1352872.03919486,27177398.6505088,1879068.35612273,17360377.1210679,19239445.4771906,0,19239445.4771906,0,475930.487476285,475930.487476285,5314298.33580948,25029674.3004764,12135604.3137847,40071468.6372005
"27050",2686.84553586808,35655.6691283346,3487040.83453551,337404.595427515,1588138.52570812,42163.2705153965,18626.5873907781,5264.33728327707,2576.76723270445,273.009337444998,601.22365026287,204.350474448471,47801.9868332488,578.256011415662,4540.68080992483,292109.76567896,54334.1619566204,37459.1212779694,132.469737338495,5852.51407140783,69800.6804325906,384428.830952318,43869.8324157434,39025.9872451809,15285.3012693688,896.014708556176,448.795168569646,13.7293474584951,452.308085322226,484.378142113704,5484.80122943906,4514.52544714222,85045.6120559889,1454.22045290212,363.992461333466,2267.87206165533,605656.240860925,9570.31273799351,1048.01220779496,1154.77239505984,8474.48265476422,356.534512081008,90741.1237408549,96533.7877361008,427320.248653491,138696.118245447,7184.49312273636,160395.4920665,246772.887975102,60485051.319038,16948.0640534109,69312.7661891248,11988.7966940737,92809.2129582286,294405.675262465,549.154445786755,37469.263207796,95976.748092879,7345.66875517597,48.1731869257668,136.716137395942,60170.692434336,46135.2922962602,12623.5461587347,401.768355736982,160563.994014099,31.5406931796853,88.9957896171791,7.7825949333647,115.723660522644,875.480805971965,1995.40841388308,3870.63609132075,5.57504610730585,6.53404774096932,0,77784.4224821186,254043.056098896,428.639731923329,8184.93559362608,66.9252288954298,106.746942101651,9325.8776164777,2253.5748249188,3551.19105400511,75.5849710624873,76842.7723151784,5793.04432358423,104.166603266045,5063.18688330498,8.78843972914755,12.9707666097301,1046.36041949596,397331.864042865,7035.12288604926,10337.123700855,122516.332344023,4.41050772555741,6.55472980303328,13800.8725040787,196.278912990025,10638.0985427589,761676.562892026,142733.94445599,470852.2306501,250954.116955201,178178.481404348,150646.289167381,7666.13636259263,1957.36168247048,6306.68058881604,3832.08090291839,13.9194647965668,6.2804973203092,56.6904521098564,11326.6473018299,13682.772344706,4934.41195192879,17343.3893386159,5043.13386531198,23473.9982124457,42096.1959712877,1107.70790420738,0,132155.621006181,9569.13489849766,93587.7848572519,2476.88830027509,1267.39205145764,89860.3861686237,3836.2129627106,10528.085786901,12834.630991258,6095.77474748962,140833.415492151,845116.992815218,2003149.74501752,2679.59628433456,19149.3429463785,36755.1734032645,4543.18273549662,166798.788658375,13806.0966870982,615863.525342718,145045667.994674,123534.863226847,3955.6330552759,4259.37272714365,5347.65256861187,6305.84643598617,5691.91553667346,14800.2655238484,156208.756627904,222487248.895767,16363800.109065,47482651.552124,63846451.661189,0,63846451.661189,0,1837577.39493064,1837577.39493064,17982930.9740486,83666960.0301682,26621438.8444343,279532770.081501
"28051",0,0,0,0,0.159072607746595,0,0,0,0,0,0,0,0.110845668339455,0,0.220500613665428,0.202063364703444,0.176169890842926,0.149623443877295,0.114078440946011,0.227158335323681,0.151837776027468,0.158255252716004,0.144556248543576,0.167096697271531,0.164357160431232,693972.017702075,23271061.6506124,1726965.30028103,1418213.04197283,4627181.22459469,4698267.81932292,6930268.34813189,29524.5897349477,107427.079625774,31705.2722016967,154984.153435519,102973.306883001,90230.4162999955,373375.909281063,1197730.83667313,0,0,0,0,0,0,151571.169606782,979089.767446585,24024.0652206083,832489.786455623,21336776.8201812,3182049.84984891,922787.76829186,0,0,0,0,0,0,0,0,0,0,900.804937963,10266.2456904201,44587.4957867464,0,0,0,0,0,0,0,376.539737892826,21.9290319043883,0,11207.2947947734,41312.192878126,1931.80763088339,62370.5219210231,6491.27512368672,177.074422714495,5763.51111926659,4653.50563637788,349.383720827208,279586.104020465,47939.3505134662,1848.46762760031,30815.2604517433,29.1013510438042,0,0,0,222.313786503808,0,3393.55960427124,2175858.84952591,70.7419144350906,0,6055.28077805232,79.8275818034806,12.365609072365,266133.936602117,32432.0392323523,100213.23826572,53411.5016965558,38870.4512470895,33706.8487126682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298109.146526541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76441870.3069,518.154867866942,1119.71483120007,1637.86969906702,0,1637.86969906702,0,2447732.02187239,2447732.02187239,4479872.65993216,6929242.55150362,1919346.45733746,81451766.4010661
"29052",10426.025589902,1468.4147566557,19319.2021831316,6264.10229780901,1505.57672698043,466801.949506466,35599.5839820839,669060.977904828,99974.8924637624,91355.7349683731,348569.302695983,112339.828889772,6392.08694430905,1047.61338100881,1851.72717247272,25169.934129775,834.053649492264,17048.8995010009,5077.05429445128,8269.48030233198,15309.9674522262,28356.9048540173,13213.5529215648,9756.38093236662,1207.86395915935,3785.45982284271,275437.392034279,3091.98389451097,625.688557514169,108419.714937797,83545.7568951548,476473.579208277,419728.095736542,3247733.13218746,345884.148246864,241923.51483705,43620.9877530598,233542.829569819,76367.959841091,1080883.69781681,67999.6537048415,13940.3650031093,19439.2813128964,8803.34966593556,1004.96507832083,106649.035932443,803697.986777382,52135.0167979722,18720.5675901188,268847.322073227,3285.05663424133,9846107.34196941,2623759.41250353,52575.7169952467,83887.7971349226,307960.219529884,273812.483209027,176421.951243192,57303.2412054453,231264.283836442,5257.18211774541,128169.965268836,6532.42238260734,44963.0519862883,53967.89832087,1274080.06678787,51824.7617122313,123394.990590043,919210.933900155,1070283.29658172,107832.073769663,265443.191002448,454214.399371135,1459495.98850755,83423.7068497617,1081877.58063963,164666.647290875,352874.605074929,5316717.93009236,7365167.93445188,579948.167527533,208657.049622991,2133810.8414685,114003.990928961,650345.00388233,1689741.18606347,110936.61073678,707326.748518879,329230.876374655,741541.446038876,1162828.23678365,70288.1746463398,47447.4460398565,1001802.33068304,373105.970562799,711834.36873887,544751.588928168,152708.676372727,202756.498677416,15588.476203126,4023.68438343996,2318.12797305647,1226831.05607482,149506.047406395,1659667.80937318,884567.264267098,175222.019423518,493435.916782616,106973.599892807,75226.7717679574,4881.97597434757,10448.9874658072,2212207.39418365,3095335.92267026,69.7616319511484,5335.90861125876,36357.4404436314,16333.7384276315,70144.4336026684,1071987.92315409,463806.193282544,395684.863185785,11148.7182009239,64667.0112108607,183135.45396943,3816.90369227336,230672.459017179,0,0.928345262070381,16885.4152903641,140.818906579581,1802.4544488298,98186.0370896635,24250.2300715038,166616.617339751,276908.963168395,63642.6080396004,571378.697842974,30088.9891497049,14082.9320081018,208803.586670803,61456.8044058436,995330.748931861,9875.37334812525,414595.139249259,889.298724614226,309.025356641648,10910.2782548875,15276.1242279104,46640.8775702888,989.691773480905,79.4454645136336,0,71215900.8882423,408409.900680957,1058757.3363717,1467167.23705265,0,1467167.23705265,0,-884359.546760791,-884359.546760791,11545600.4666742,12128408.1569661,3702489.09550518,79641819.9497032
