2021,2022,2023
22376.1602775625,23190.6350810853,24245.0587407501
73045.6632876803,79475.8430616289,79280.1095072389
34502.0939140644,37551.5534279454,37465.8879634586
31969.727828251,33196.4153157929,35132.5092609795
9096.20295340515,9550.40912693011,9996.57926206859
28704.2727899823,30137.5805150788,31545.5294453156
25994.2533195558,27292.2400030524,28567.2620763614
798.78250640738,838.668593778666,877.8489969173
873.499192353548,917.116152943451,959.961420860588
4999.1306161019,5248.75521281764,5493.96332726827
11652.024870916,12233.8524377739,12805.3860261527
83.2019269758083,87.3564988413749,91.4375659876358
3162.54067956304,3320.45772504549,3475.58082588177
1478.06067575388,1551.86556857624,1624.36466904986
1608.1071503176,1688.40573210583,1767.28363180262
82.4001122161696,86.5146465969294,90.5563845941495
6781.24806016759,7119.86019831368,7452.48144544666
1745.29134843879,1832.44003129339,1918.04683678967
1693.37665491353,1777.93305007109,1860.99343181951
1482.22047326885,1556.23307982472,1628.93621891565
19220.6551952015,20180.4117309972,21123.1877866438
7904.89293819731,8299.6127121062,8687.34891093691
938.977024905391,985.863529510354,1031.92049511496
3498.24034037432,3672.92007947803,3844.50929946246
39664.2692917284,41644.8491036621,43590.3875270083
2057.33492725228,2160.06506954207,2260.97766005274
20042.9082813148,21043.7228765952,22026.8305703186
5345.51196898303,5612.4326334702,5874.63080672167
13916.6688109563,14611.5782056446,15294.1929228212
65036.8090086837,68284.3311220942,71474.3964979988
71.3054081462697,74.865943982614,78.3634850705646
10928.0276579961,11473.7034365833,12009.724849899
28859.4749827302,30300.5325078585,31716.0941315221
6797.22203248757,7136.63180880798,7470.03658108578
4203.36772779076,4413.25701681765,4619.43284173728
679.428524740522,713.354838000345,746.680910267607
1231.41442318611,1292.90338018968,1353.30444457623
7160.74782098552,7518.30974941499,7869.54551674907
15084.4428285521,15837.6633883487,16577.55759725
1872.57288127954,1966.07718927029,2057.92717330047
56326.007773786,58797.7198572274,61115.6881065579
52809.3977337956,55446.3611612536,58036.6701294898
1781.75765735624,1942.1327869478,2095.52578815001
1118.84185849502,1174.70966198779,1229.58902494522
2760.67204323196,2898.52234125685,3033.93372371172
2920.18891156014,3066.00446106084,3209.24017039904
1932.37020271024,1983.08889544711,2014.72625132379
2831.94298659364,2973.35209958926,3112.25933265818
1249.80816802889,1312.21559112012,1373.51887143444
83926.1152231045,88281.8788986248,88393.5835520743
