V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153
0,0,0,0,0,-63.2763515844722,2284.39261028139,-15.8938203814727,-4.46394260779091,-34.3724169487234,-3.63053175369476,0,0,0,0,0,0,0,0,0,0,0,0,-14.6521326811957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000421792620509931,0,0,0,-7.8357001402483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117.997191285623,0,456.114017055297,142.133385151998,84.1194737537836,0,0,0,0,0,0,758.433270854968,838.785739705888,134.498433184724,6.62909257495142,57.0732582234877,25.1145487021248,681.5053194374,995.343183687001,0,223.586003434116,1813.14504537658,742.840309325786,50.3211496992114,0,0,0,0,0,0,0,0,0,0,15.3445712594276,0.317941437730839,0,0,0,0,0,0,0,0,16.1613910216659,0,0,0,0.467433564005824,17.213159798885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180332683690725,0.0147826431638507,0,0,0.0398212240279566,0.0273547042595695,0,0,0,0,0,0,0,1294.34107415181,0,0,0,0,0,0,0,0,0,0,0,28.8478496057393,0,0,0,0,0,23.4745706105996,0,250.309612821091,68.286296767965,30.4935442186335,0,0,0,0,4.93385401861764,0,0
126.936968244881,0,5518.51716950945,2999.62376064534,423.999957852893,0,0,0,0,0,0,0,1328.03144711464,0,0,85.4257877978015,0,0,0.0514144637885169,0,0.168019806817811,7.72645160727818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203592872403311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00715099843779849,0.00586197998098472,0,0,0,0,0,0,0,0,0,0.570865660591548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2929577427516,0,0,0,0,0,0,0,0,0,0,1.24670601125668,0,0
0.534733518157903,0,13.187040187156,25.4231320177518,0.00821280579665222,0,0,0,0,0,0,0,592.429704100961,1992.17484039116,0,6.08587116160382,47.5157166347195,464.286018577227,199.158586187819,0,149.027220991329,600.358297460483,0,18.4147577325685,0,1.19728906480278e-05,0,0,0,0,0,0,0,0,0,0,1.38926231881435,0,0,0,0,0,130.831921520111,0,3.4300708446763,147.896407397827,1.15389049402289,945.032476995546,505.249912074491,30.8985844648383,5.85051301355277,0.0377695462889207,6.89196275743313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268128045160104,0.20694839846121,0,0,0.027659537202964,0.0203834627110946,0,0,0,0,0,0,16.4680022467478,1508.18753005925,-58.1254397110797,0,0,0,0,0,0,0,0,0,10.4844429290156,27.2321205266145,0,0,0,0,0,4.98291568927615,4.41590074781572,172.995614519265,5.44188965127671,27.8826721875853,0,0,1.04215589071201e-05,0,10.9826245697312,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7.88512028631834,0,116.599444218882,3.3012064511707,2.72697832970813,214.228093338705,18.3795018952527,58.1280886839865,65.8786400389239,278.985256516376,12.5185884098281,268.98729215529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0410830065059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.50875497517087e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539758336620311,0.0442463047833076,0,0,0.00918333934277587,0.00630838091657839,0,0,0,0,0,0,1.43885219588732,89.871845040165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86842665948252,0,12.0966344757801,0,0.324695199497536,0,0,0,0,3.74745129778127,0,0
0,0,0.969143822228392,0.0118556922660069,0,0,0,0,0,0,0,0,101.412039576518,0,0,2718.69676173686,16.4446122095381,48.3013089496033,156.06833768504,0,75.197464378684,136.048774824005,0,0,0,0,0,0,0,0,0,0,1113.11910601312,0,0,0,0,0,18.7305016955454,1.09911293324438,0,0,0,0,0,0,0,13.829820616881,104.984298768395,9.7793986426081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68702553646494,1.38292715460473,0,0,0.282405823848421,0.193995240311244,0,0,0,0,0,0,146.740595764264,3012.31646332301,0,0,0,0,0,0,0,0,0,0,0,11.2930482137375,0,0,0,24.7296628044383,0,17.5231997263272,0,0,0,2.38654983020437,0,0,0,0,16.3588593477211,0,0
0,0,0,12.2756360853447,0,0,0,0,0,0,0,0,108.186440990797,0,0,0.806270172970072,353.138591490425,0,13.8072310607024,0,2.78182058281577,93.5988544274244,0,0,0,0,0,0,0,0,0,0,0.0751611642520033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65143951368577,17.4515175333556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65110474326342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156609790314335,0.12837975894335,0,0,0.0327296920589651,0.0241198706962284,0,0,0,0,0,0,53.6361630515182,2754.80111071407,0,0,0,0,0,0,0,0,0,0,0,20.9122027732011,0,0,0,0.337203403504871,1.92308936258645,3.68887041302604,5.02316094907335,23.6077711731573,1.92936089403979,0.861586699478209,0,0,0,0.159608626888874,8.32022828613778,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.854932925617,154.463361144358,13.9160926211503,147.362216582459,976.121170974423,82.2358353340167,263.467639986422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.990190147329,23.6188814746779,163.281423375524,8.55244671877656e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76615663253718,1.44779430638551,0,0,0.0766275608719225,0.0532742033614942,4.26935574537863,1.86028295684175,0,0,0,0,37.3129045803515,1294.02716583463,0,0,0,0,0,0,0,0,0,0,935.854800888622,40.6935030085909,0,0,0,3.94174437673668,19.8885128396081,32.6878708860545,31.7295025243583,301.0219461202,7.03986861926833,4.05327240422493,0,0,0,0.544559902077875,19.0381287179367,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.1496534986101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54770043283527,1.97414338967473,0,0,0.067665795199973,0.0498657399177428,4.73793191309393,2.03686991283661,0,0,0,0,89.0011749545974,330.399824065434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2667957701891,0,0,0,0.206235621957015,17.5750143958332,0,0
0,0,0,0,0,0,0,0,0,0,0,0,12.9142212428047,0,0,0,0,0,2.72921964396745,872.046930160678,0.594849651908287,438.84251815328,0.0895001136047259,50.3866433410152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454629214314112,0.58601099311548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257616859958208,0.0211179584078342,0,0,0,0,0,0,0,0,0,0,0,387.896523281118,-1.57294690966255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2103133040149,0,0,0,2.4708129080318,0,0,0,0.545865957814632,18.8951320702206,0,0
