2021,2022,2023
21299.4419558169,22363.0004647738,23407.7437840634
485.80596481724,510.064534361178,533.893405596031
18283.5587388193,19196.5245207767,20093.3359431097
6993.12869761913,7342.31913999376,7685.33315209913
2193.08700485081,2302.5964000957,2410.16778387008
-127.806785340304,-134.188521766604,-140.457463037111
153.425188286225,161.086126411919,168.611638032781
250.381480290113,262.884200122909,275.165427833875
56.4688891426836,59.2884427550619,62.0582451456687
378.143980479044,397.02675708253,415.57489716301
0,0,0
6205.85244075874,6515.73039672099,6820.12844891032
645.381976051976,677.608586330664,709.264753775762
3528.30891514966,3704.48908025843,3877.55305184522
369.324028897112,387.765157903699,405.880515183211
17108.9314741014,17963.2420510447,18802.4379503951
3504.49400741419,3679.50984338662,3851.40836472561
8439.24839194143,8860.65047511199,9274.59714582783
3404.63283323263,3574.6383785244,3741.63641556636
4112.52095524818,4317.87176815743,4519.5913263987
2045.52976648651,2147.67258158981,2248.00569416946
11737.2397261814,12323.3253574377,12899.0388859626
3828.83846786485,4020.02342406753,4207.82809522028
3328.31166043414,3494.50625770757,3657.75985948381
1116.96177985455,1172.73399455953,1227.52082392018
3528.56606188305,3704.7601729709,3877.83698516514
2144.32816859997,2251.40122987524,2356.58094795519
70.5871542767053,74.1118322563569,77.5741160615379
57.3378404144559,60.2009893735275,63.0134584675841
1426.78986867371,1498.03553061699,1568.01992445198
6456.50082850636,6778.89756593,7095.58941658976
14193.9313914773,14902.6921936114,15598.9069902165
4654.64612824026,4887.06876456477,5115.37924601737
6108.00725086538,6412.99483871636,6712.59300713268
1222.7449398157,1283.79981720364,1343.77553559351
8904.17486064068,9348.79243529468,9785.5439400289
517.143558248359,542.966079264475,568.332310523282
197.912156047963,207.794653302078,217.50230818148
4292.6174037161,4506.96353406696,4717.51785398007
5911.56440448611,6206.75095798672,6496.71432848118
4460.42848156794,4683.15023792463,4901.93433038143
462.395323648487,485.483909871213,508.16449249004
2072.14461764142,2175.6139267256,2277.25268589215
358.904628133877,376.825796487688,394.430106742876
401.209570386117,421.243292897576,440.92271723523
492.955118731679,517.570635729895,541.750167545797
682.680616868306,716.768512468678,750.254002658298
439.83855199815,461.802221023201,483.376390252969
3108.80431906569,3264.03491146845,3416.52162320096
9654.41539407587,10136.4924993174,10610.0429731303
410.252830714778,430.738202581727,450.861135575831
1535.37732464101,1612.0441911779,1687.3545514155
5347.24483046535,5614.25209067721,5876.53527156474
227.332029141603,238.683029242352,249.833650904485
368.314936782239,386.706117193511,404.771993466868
514.113246564525,539.785041500843,565.002358051664
1290.01535451626,1354.43059534138,1417.70605548966
1983.41140807277,2082.44944269335,2179.73588533152
68.4252021857582,71.8418803641703,75.1981499058881
258.653568819091,271.569262994171,284.256229857995
110.246659026334,115.751546894287,121.159148941234
3230.41419123843,3391.71913713825,3550.17112307436
252.027267302903,264.612042962946,276.974029123745
687.242337108655,721.558780424607,755.268036981504
1211.96258210684,1272.48080770721,1331.8980613274
11378.9672615024,11947.1585270786,12505.2984763987
3334.34448342637,3500.83963269607,3664.38942179002
4534.79921129524,4761.23720949551,4983.66954466453
6095.03764994445,6399.38487912392,6698.34800654861
4231.41395509725,4442.70227988507,4650.25380505682
4485.55042847563,4709.53141799013,4929.54775698146
1677.65819531934,1761.43056808511,1843.71997655061
6232.19792736574,6543.39499774787,6849.08507056977
7354.10141151951,7721.3343073345,8082.05481340983
4958.45069840029,5206.0434096974,5449.2561557366
1371.66911533875,1440.16198990137,1507.44239044815
5248.33285737012,5510.40205133787,5767.83326126445
11569.3934395527,12147.0778906429,12714.5575943933
37888.103683923,39779.9931597668,41638.4103950287
3708.7246591067,3893.91677073602,4075.83023196616
3746.946941683,3934.04535964186,4117.8338765743
2587.70413351131,2716.91995144374,2843.84728990887
5323.09311441654,5588.90033742239,5849.99942488663
4462.59092174239,4685.42348666249,4904.31506539103
7601.88126513727,7981.4778227153,8354.35207811927
1475.76619116715,1549.45550499018,1621.84206484953
2037.1504810624,2138.86962555877,2238.79227216366
10289.086553002,10802.8563548761,11307.5375243189
4868.21594854165,5111.30329212414,5350.09082064465
16224.8464409691,17035.0117655463,17830.8396474453
24583.4179019319,25810.9565038443,27016.776948939
3915.02212328118,4110.50538370066,4302.53776987296
3475.51555670507,3649.0605725563,3819.53508649545
14408.711122457,15128.1777654967,15834.9263921207
2400.2613960318,2520.11504183589,2637.84855307296
4189.02901179983,4398.20338889069,4603.67613781068
1487.91576311195,1562.21197950328,1635.19441683688
52.8998776055612,55.5413504366871,58.1360785384768
806.850594929497,847.139809047034,886.715969481463
6987.02142030144,7335.90788970891,7678.62016534427
3871.02481714414,4064.31975919326,4254.19427338941
2421.93564042195,2542.87400100012,2661.67073183022
130460.649613116,136975.019712008,143374.134369107
22481.8060348774,23604.4035781546,24707.1395774829
73519.1743528614,77190.2515131451,80796.3781693155
34736.6865280492,36471.2143942137,38175.0541353362
32975.653629565,34622.2467795061,36239.7075926564
9096.2047209188,9550.409127611,9996.57902406672
28704.272792812,30137.580513442,31545.5294514091
25994.2547393567,27292.2400070891,28567.2620740168
798.783608270703,838.668593828029,877.848864638414
873.492245594254,917.116152985744,959.961416457221
4999.42230535889,5248.75521229403,5493.96332476717
11652.0248754514,12233.8524384984,12805.3867153623
83.2018621946147,87.3564988476178,91.4375757190984
3162.53754132181,3320.45772546121,3475.58081004288
1478.06064139274,1551.86556859008,1624.36476751875
1608.10698930599,1688.4057320593,1767.28327299911
82.4003415477999,86.5146465888363,90.5563754699787
6781.24913015655,7119.86019911039,7452.48037645713
1745.28562372755,1832.44003127594,1918.04700953276
1693.38107490693,1777.93305015599,1860.99397415826
1482.2192676273,1556.23307979893,1628.93594791346
19220.6551910133,20180.4117333691,21123.1877830068
7904.88975628359,8299.61271299879,8687.34832156492
938.979421882944,985.863529534827,1031.92038951256
3498.2425758438,3672.92007991542,3844.50935696049
39664.2692860864,41644.8491045652,43590.3875356961
2057.33487121724,2160.06506972927,2260.97790683974
20042.9082862636,21043.7228784566,22026.8305590186
5345.5117286757,5612.43263357526,5874.63080557937
13916.6688111229,14611.5782062057,15294.1925742514
65036.8090139206,68284.3311197827,71474.3964660329
71.3055846409741,74.8659439823962,78.3634882983499
16392.0414855809,17210.5551538471,18014.5872756106
28859.4749901958,30300.532506279,31716.0941314826
6797.2281575702,7136.63180905128,7470.03661650006
4203.36402201247,4413.2570169542,4619.43296908627
679.428587808556,713.354838025766,746.680917254163
1231.41379164854,1292.90338023472,1353.30441732602
7160.7439469229,7518.30974975783,7869.54549883967
15084.4431539592,15837.6633881917,16577.5575977717
1872.57699146026,1966.07718937942,2057.92716058219
56370.9957951464,59185.8026359289,61950.808531323
52809.397746108,55446.3611620826,58036.6701308009
1741.34983009857,1828.29986013242,1913.71324415254
1118.84313678331,1174.70966202202,1229.58909546505
2760.67451041104,2898.52234115805,3033.93301809992
2920.18839711938,3066.00446124303,3209.24016859123
1886.29796626818,1980.48830481048,2073.01187946356
2831.94292177857,2973.35209943323,3112.25870230711
1249.80883981214,1312.2155911552,1373.5188760404
84083.2963921214,88281.8782102882,92406.1766568051
