2021,2022,2023
2872.6359584017,2951.57956187239,2903.78337567911
0.0634992868228625,0.0613706979597864,0.0604885568966034
0,0,0
0,0,0
154.862037396888,149.586583373173,147.561755904991
152.239864814861,151.633782964159,144.098686685921
131.535709959269,126.363875575919,122.602697667104
0,0,0
0,0,0
134.367579367219,135.892976674404,130.257050664914
0,0,0
253.153746263035,256.001747429847,248.166910574205
274.667046179307,265.736813282789,257.347230868122
149.910762423343,148.858349765426,146.191082338522
132.529670599592,127.754548098694,129.258615518762
465.098722331066,456.080099719946,444.468803395781
0,0,0
277.25320286997,256.222740722883,276.952194167927
