2021,2022,2023
4206.33764692564,4441.14224987207,4620.35648888489
648.87730751986,713.401451226596,755.431484389119
1263.25306044239,1293.03439286206,1353.75500582967
7162.92914196566,7532.17615037937,7932.13816318467
15211.2640188694,15927.9338908995,16613.1434038968
1834.72953642732,1996.85717603167,2063.61148155601
55916.271079995,59192.2696154901,60846.1086994547
52854.7343408516,55477.6025559612,58438.5614526041
1785.89706981316,1943.93493510039,2103.99182702274
1118.68370527973,1175.20501028121,1231.80472439376
2764.64707641902,2902.87669645547,3060.21310961906
2921.49682651143,3066.8240922964,3213.05918686111
1859.72858158182,1983.57221955266,1978.28271302884
2802.61578830863,2974.17872100281,3128.23184608938
1306.10568812791,1331.49185330221,1387.00403134693
83293.7037568501,88186.1935236557,88583.3900076757
