2019,2021,2022,2023
14426.1914770841,21435.832364064,22384.2943738621,24579.156909276
499.995114329706,485.940693415575,510.198986472309,534.212754129978
11591.4662101584,18377.109705491,19210.1280709761,20374.4567212681
5792.78106677152,7007.49590715689,7343.8353190401,7739.78893249325
1906.8609262072,2195.97320208221,2303.14161188971,2413.91733017851
116.887161383423,-127.783229855157,-134.183978588372,-140.415194511086
1167.57489113144,153.447075241183,161.099427100673,168.864812079586
-90.9189074786555,250.448795541785,262.891265611594,276.162713317557
61.7413674428042,56.47952491535,59.2969794799885,68.2765215537651
449.467470052226,378.199090806767,397.047584762275,415.883988880781
0,0,0,0
5738.76112386167,6215.72406826065,6517.42309359319,6833.8425141215
222.696969488498,645.775507793393,677.891626518111,709.655655795115
3015.01298422553,3532.13307885118,3705.40480584009,3886.90164724428
358.987541238579,369.349285820093,387.823006897019,406.011670772249
12287.3296371583,17197.8726785958,17974.016969698,19062.320255527
4122.07442602561,3508.12696216991,3680.42021405864,3864.39133917087
7496.36946645481,8462.23490098855,8863.62202397952,9346.34112797139
2451.19264518396,3407.11077367317,3575.91864587602,3662.90858886178
4040.64409457235,4116.73468172061,4320.09518573268,4542.58706978215
1720.63283959799,2046.30712097903,2148.99069146456,2255.15900086433
11381.5966886166,11779.8006280327,12334.0771608854,13054.3059147996
3718.45178466844,3834.23209510283,4021.297656396,4227.34789084574
3585.53773003685,3332.33366447332,3494.92119331414,3671.51449034414
991.968638043511,1117.22566986304,1172.95453823949,1228.08574818203
2919.5416291065,3533.25999544419,3705.03888490003,3887.26964933517
2819.10528535911,2144.73072800624,2251.89790765256,2362.64596701212
107.983076398426,70.5978666290237,74.1129272276163,77.6208831190447
156.491675340159,57.3413593151576,60.2019762887742,71.2445557350505
1548.88686393582,1426.97644080388,1498.44896761296,1571.00299829025
3605.7326958296,6472.71685126622,6781.64553052189,7136.97453078822
15113.6681982858,14248.6966224238,14912.8113964602,15728.6178603188
4578.44004837684,4660.20785746666,4888.75648393449,5133.79998549485
6529.72724173179,6121.42997142324,5917.38126921084,5596.36233651192
1207.78300025534,1223.26078049047,1283.83636377699,1344.77095211217
8367.78461391237,8927.64925728207,9349.93338694218,9103.11799586857
1089.16730883341,517.442508360038,543.163836674837,569.073191068744
425.569843098927,197.918682282852,207.808837838905,217.734020051679
3482.86605884687,4298.31980078234,4507.34682693279,4733.70272773128
5782.32204271658,5924.43211360789,6208.12565172704,6532.25677916884
6611.27630411283,4467.95638716726,4685.51677593023,4925.85031640525
490.81851241284,462.650248367606,485.505148541008,508.464283222117
3068.95491380857,2074.68613037176,2176.27309352769,2282.53691178703
710.533959918394,359.054944002218,376.880275344166,394.72904537054
411.765901977378,401.48950147312,421.272034753867,441.000766634264
528.307867238922,493.009387690339,517.613244158338,542.38622292046
1474.30845891701,682.977376072751,716.859214452232,750.694487455861
1351.26118131271,440.152663743184,461.861438972286,483.821018775625
2696.38425829249,3111.81713341782,3264.73136349313,3424.57552966293
8849.18042888114,9679.06876671181,10138.6464379757,10666.4232540049
743.486222291116,410.323387141046,430.746956394485,451.491927674947
1303.52207968813,1535.61250371222,1612.25701855616,1690.63333389201
4346.41959246052,5352.27954417103,5615.96151913135,5893.60003462612
75.3494132295395,227.384803902205,238.70245720097,288.083025071538
449.338068526167,368.380557999767,386.717735827596,404.960527931237
459.658312335621,514.214380692377,539.817691392026,565.613366129037
1221.67799178187,1291.18434594031,1354.4741832702,1418.18173342808
1505.70469784816,1984.49008153797,2082.81343474672,2187.6371358108
205.940091297258,68.444190853991,71.8428881428742,85.2845829953357
448.584762697338,258.754152141695,271.60782166447,284.49739667035
-58.6505275947158,110.254910265591,115.780369089298,121.25983449197
4034.2562005838,3235.24081422005,3392.5242631459,3562.98772716661
209.994113340374,252.054465526927,264.669365791801,277.153961120626
805.716256364772,687.715188957346,721.623925906682,756.670369969216
1392.22964720267,1212.39149361803,1272.59577563189,1333.98167768215
9489.97780061065,11421.0713157441,11953.0227765593,12604.6903836335
2402.72126146237,3338.87324749843,3501.97561988544,3674.91649985682
4708.35910420049,4551.06564362561,4761.52716537068,5008.27359733084
4723.18511842409,6103.08965800558,6401.36234968754,6731.89494070539
3642.43612410438,4236.24819617266,4443.47149397367,4667.35517008316
4366.17577060214,4492.68045954471,4712.51933757473,4950.07576979017
2011.98739544576,1678.53317796351,1761.70902559876,1847.20100082824
5367.17667061884,6243.68802409689,6545.74681981521,6891.39739855328
6527.54122534349,7372.89628270472,7722.10464656368,8111.72706849923
4596.2569552986,4963.97109221363,5207.28876366945,5475.33976882116
1323.73292908321,1372.56530070505,1440.25283220057,1508.73057036711
3242.07447063577,5255.48894886599,5512.99981433214,5785.15623573689
11252.3033967039,11610.6407383315,12153.9752881445,12818.8468019556
34715.3444865669,38302.9692661914,39842.7371412741,42966.4082983883
2856.93268847411,3714.13689837426,3894.00103524775,4088.75748063978
3468.24529908722,3751.81522257894,3934.74085093168,4012.82973427239
3057.93198359177,2590.18888199706,2717.28961323383,2854.03249918707
5892.01840234658,5331.36245598029,5589.4036797215,5877.47032828845
3407.67064371147,4470.07530135364,4686.84449016235,4924.43941865922
6248.84158787683,7621.01826613681,7984.79329336378,8412.17461891921
2170.20564128039,1476.72758706004,1549.5896646493,1624.9751027412
1309.79021462733,2038.33158103293,2139.31081641479,2240.7911150993
9887.29743783738,10333.9312927726,10809.4524610988,11393.882353825
4034.18740897759,4870.98882914295,5112.21822284628,5373.87056261226
14730.0469209298,16306.2942140737,17046.5800914551,18062.2000460384
23178.5083122329,24761.0106759063,25836.5363604228,27511.2946118321
3460.28896692128,3918.24780217053,4111.4407049301,4311.16166733186
4067.39542480246,3477.25093251572,3649.19666222191,3835.37757484681
9943.76249838631,14474.0065794926,15134.0590183084,16019.6520897001
1456.19916664517,2402.48803689254,2520.61395574027,2638.69589694764
4521.90828533232,4195.31382099655,4398.92431755372,4615.07247655868
1482.08184161166,1488.12436792445,1562.42177932309,1637.24203119004
61.6663839710643,52.9046415052205,55.5424961574729,58.1731570756672
628.291319394959,807.214033678797,847.38839497053,888.057196415651
6418.92658370745,7005.69729752262,7338.12863551554,7717.92979261414
2238.49876826284,3875.77721880604,4064.99391983693,4265.18067143151
1522.75696685773,2424.15902938477,2542.96165423071,2669.00578185241
139112.474608102,129935.262357306,134554.273683607,140686.790410994
16751.1287437517,22384.8526232556,23186.3117351538,24248.1347862833
54258.1967472139,73058.5715243204,79477.9824024652,79295.036177322
28893.6342003377,34522.8076922356,37552.5367421984,37459.5427347274
20823.6155265805,31966.4624709404,33196.4508553139,35134.1767238339
8745.25448781261,9119.45957690753,9555.4556809117,10073.3271658807
23204.2715586124,28967.6128527981,30176.4649136653,32238.7572294742
21512.1028009723,26174.583949075,27328.4004772972,29202.7563706431
