Province_index,Year,Hydro,Thermal,Nuclear,Wind,Solar,Other,Size of Energy Sector,Population,GDP_pc,S_01,S_02,S_03,S_04,S_05,S_06,S_07,S_08,S_09,S_10,S_11,S_12,S_13,S_14,S_15,S_16,S_17,S_18,S_19,S_20,S_21,S_22,S_23,S_24,S_25,S_26,S_27,S_28,S_29,S_30,S_31,S_32,S_33,S_34,S_35,S_36,S_37,S_38,S_39,S_40,S_41,S_42,VA-L,VA-R,S_01_2,S_02_2,S_03_2,S_04_2,S_05_2,S_06_2,S_07_2,S_08_2,S_09_2,S_10_2,S_11_2,S_12_2,S_13_2,S_14_2,S_15_2,S_16_2,S_17_2,S_18_2,S_19_2,S_20_2,S_21_2,S_22_2,S_23_2,S_24_2,S_25_2,S_26_2,S_27_2,S_28_2,S_29_2,S_30_2,S_31_2,S_32_2,S_33_2,S_34_2,S_35_2,S_36_2,S_37_2,S_38_2,S_39_2,S_40_2,S_41_2,S_42_2,Other_2
31,2002,0.1762348555452,0.815377446411929,0,0,0,0.00838769804287046,214.6,1905,8457,0.0769545573801089,0.00877956907855037,0.0462910419034862,0.0024958334469794,0.0038915859726473,0.0139304137685857,0.0018419397208182,0.00109015092074316,0.00316612678900514,0.00626644191917808,0.0324584131416455,0.037464366430479,0.0170667492073239,0.027075973568964,0.00706322627109298,0.0116349167412535,0.0141189667242128,0.00596035902477701,0.00324680913779699,0.00445445846548541,0.000747294460147646,0.00214943095517252,0.0229202111888679,0.00355987253177411,0.00389659622331247,0.00329397445214847,0.070361006991098,0.000424778137757729,0.00674976132442576,0.0270539785491736,0.0120764490930931,0.0250806181137245,0.00352514066375103,0.0387308894339019,4.16675953446126e-05,0.00319542905265609,0.00997233903644447,0.00586758627928045,0.00158858743498546,0.00251149944517966,0.00355950349168504,0.00174213971742723,0.221000880537082,0.204698465678433,0.0772413352716742,0.0027728148419509,0.0198559944377073,0.00213953050047399,0.000642332284497069,0.0524120627334445,0.0104929126113369,0.000654824699759323,0.00214510550433667,0.00260213275867491,0.0486569110605349,0.0239778064783725,0.0122916181738576,0.0120976773457094,0.00417128879008632,0.00322063914221036,0.00401005039144486,0.0040959057500657,4.70523784259222e-05,0.000186564586957494,7.64984232943391e-05,0,0.0162777642025586,0.00298538173711393,0.00184948583185793,0.100312697102518,0.0344968238150601,0.000794794365000894,0.0074691806185118,0.0422652225595405,0.0108534784846732,0.00720721205204555,0.00321791615057564,0.0138036707254172,0.000664290819559728,0.000512569908666765,0.00119917937835051,0.00416777318733473,0.0119932126422411,0.0132911941862713,0.00265110161517164,0.0144966462653641,0.425699346187352
00,2007,0.144406322754564,0.833445656169587,0.0192684720009803,0.0017491728954785,0,3.0633500796471e-05,32644,132129,20494,0.0419412493972483,0.0117466899180039,0.0185176861583094,0.0121744544580124,0.00491144425055108,0.026943880513758,0.0219753031670445,0.00793796713182258,0.00901610009173173,0.0161704806771344,0.0266697247828798,0.0751862597189607,0.0267815488621648,0.0752118029359682,0.0169057840259606,0.0306912121155946,0.0227233397441528,0.0210415643868028,0.0357118459358183,0.00525177680229175,0.00309504828091775,0.00678274532454208,0.0370234809182809,0.000889997377035192,0.00108303267343317,0.00244236949963781,0.0298892272852872,0.000789100751616861,0.00673633458893258,0.0179684858194951,0.010386703095958,0.0177762499880437,0.00449278923551341,0.0112058994919822,0.00164147967222859,0.00396498334648119,0.000823034739036787,0.00529711316079737,0.00157586913993965,0.00129472184023225,0.00227015229800933,0.00016529869901675,0.134391030872792,0.190504736826579,0.0247097817327465,0.00636989504100218,0.00468734678285494,0.00486752714497713,0.00285881642974527,0.0386048667406546,0.0247692668750789,0.017147208780143,0.0102349499717375,0.0138924207040498,0.0211543746383996,0.0603342938215943,0.0201986464437043,0.0600436745737776,0.0171195119010176,0.0370876014248735,0.0324294715248387,0.0275105074345656,0.0419883906388987,0.00469797692883148,0.00566721507153187,0.00101977819285947,0.027692358964956,0.00108229328097974,0.000770295954945601,0.0588725118321017,0.0208530308540424,0.000454680116683148,0.00489648066694695,0.0140440597392827,0.011294637031402,0.00738801286272773,0.00299854718688419,0.00974172518919362,0.000949563111051198,0.00248306849986902,0.00127963755234139,0.00578460968227786,0.00702854372279571,0.00892144809651365,0.00246508060629935,0.00871012451477007,0.324895767736054
01,2007,0.0176211453744493,0.982378854625551,0,0,0,0.00440528634361234,227,1676,63629,0.0135416670794399,0.00551016087882121,0.00778479353079252,0.00340383902184406,0.0039006651516538,0.00899597135095508,0.00346881650267003,0.00179064007415817,0.00373223697330566,0.0152297271115899,0.0190184036837319,0.0444655184491156,0.0173614187637022,0.0430983100767127,0.013841376352274,0.0218853018986593,0.0236791680337404,0.017574739271197,0.0924004639064916,0.00868875339393968,0.00168748537708083,0.000771966057309739,0.0336224279110879,0.00155754391077627,0.000857625400992191,0.00814843415203936,0.038000361144468,0.000926062101969963,0.0193309065458857,0.0384952178881405,0.0168207554091352,0.0195202490360378,0.0103179581600717,0.036473560158397,0.00800385595345829,0.0165850607745586,0.00141353277846795,0.00474183624754457,0.00313832864152566,0.000195860817704855,0.0108573588585356,0.00105209417922191,0.164005614916849,0.194103932073947,0.0064213235565311,0.00367138129306647,0.000464029519775204,0.000167733784781239,0.000100898693687009,0.0149238556986542,0.00188341404535494,0.00268279158311109,0.00207658080293638,0.00566555270112966,0.0130048637306737,0.0223193718593925,0.00848240650440155,0.0158574575128894,0.00664435559263906,0.0226352001844878,0.0298513406737905,0.00918153981674395,0.0770693722313557,0.00580784293365555,0.00156688037340527,0.000104293838976162,0.0235751185689632,0.000188938601694646,0.000902190215627913,0.0545263583162469,0.0322352823498449,0.00126327146854254,0.0523663945094976,0.0249514689364131,0.0136629233738138,0.0219960187005589,0.0132911536188552,0.0333455617006198,0.0139271524811787,0.0454206576041285,0.00307615976305131,0.00463212079294415,0.0106025277466024,0.0155527958213978,0.0121767904114757,0.0136150810963088,0.358109546990796
02,2007,0.0025062656641604,1,0,0,0,0,399,1115,37976,0.00915411158038184,0.00897673364539742,0.0092104293759493,0.00123632730382804,0.00291708974817464,0.0142821362611917,0.00508211545608363,0.00263263162679084,0.00401174531288318,0.00860311844623836,0.0227443076814619,0.0611650471750757,0.019580251974567,0.114090522507795,0.0252821613309278,0.0186590408879421,0.0258415352595508,0.0160959285415732,0.0554076420311152,0.00407822799266597,0.00311570322894303,0.00884154541059425,0.0305178140530346,0.000717226826193089,0.00342374193485558,0.00200381511220893,0.0871984719388177,0.00051619377296873,0.00374968102192118,0.0402183118717171,0.00955311173003676,0.0196651190542354,0.00635897314094577,0.0203296756253447,0.00170924578863713,0.00205592072721287,0.000545240298138802,0.00435411159818999,0.0013116193666522,0.00274393070230963,0.00219708249401988,9.50276856603267e-05,0.100567880911279,0.21915945156649,0.00826427540174757,0.00252464684094653,0.0157466522728571,0,0.000426311643486229,0.0189640878466074,0.00385752841439648,0.00522884532797347,0.00254411215509673,0.00569880314095411,0.0262945425492676,0.0455219227897546,0.0056327283470136,0.0911895367851189,0.0182351435902188,0.028707470978479,0.0552006728409298,0.0291192473339027,0.098543350512086,0.00587875968616288,0.00179425841898016,0.00272240677224861,0.0193517319053856,0.000469318210379139,0.000571103982222202,0.0710892613257239,0.0484469519187095,0.000982827945898788,0.00318665626856341,0.0132019834392092,0.00678209870996939,0.00402137974732249,0.00256583427343044,0.00747176428552113,0.00116022099865595,0.0067287360610759,0.000865908315306131,0.00647891235137363,0.00394360832066321,0.0046396944801003,0.00270132201123505,0.0035180493232572,0.319727332477769
03,2007,0.00364520048602673,0.992102065613609,0,0.0043134872417983,0,0,1646,6943,17561,0.0454324389200081,0.0375380227166488,0.0118799446886666,0.0386279126709615,0.00548262406604337,0.0186707844184844,0.00971402245552958,0.0086203604029483,0.0127968724039468,0.0123749090463853,0.0339015475194474,0.0562345483715735,0.0183716242969237,0.0925407686067942,0.0353234374104685,0.0192370700688315,0.0107895647132048,0.00884348991190345,0.0041820147356718,0.00257329171540064,0.00142068825900607,0.00436094049473601,0.0465500846386351,0.00132294836897718,0.000444447591713952,0.00265433819546841,0.0363062623395992,0.000432347938677295,0.00432127710875918,0.0166184825074801,0.010363443596793,0.0136636369714394,0.00241351429094567,0.0109894384933448,0.00118192999263564,0.00103120973938629,0.000727285871908221,0.00827532413835116,0.00168278191221955,0.00581166277698206,0.00253131517366459,0.000144880184734766,0.13110555972017,0.21251095055453,0.0316986324827636,0.00668485063345997,0.00428382342850036,0.0142567927043484,0.00252184349843734,0.0409877331335499,0.0199034021565759,0.0145285389548015,0.0157996472112756,0.0100138462093363,0.0209298449025299,0.0469270381895147,0.0357190402125704,0.136428660040578,0.0166610166317936,0.0306987134905824,0.0149378956265274,0.0151726376856718,0.00201258806443769,0.00080045258186525,0.00261924824257936,0.000297033831126919,0.0277301836510781,0.00057135889208869,0.000314335640808893,0.0368400433174457,0.0316165833637431,0.000537184621418879,0.008208048920728,0.00949026211059363,0.00427578047253201,0.00617463088568497,0.00218614706180501,0.00762158785790782,0.000666118912118502,0.00546212543094118,0.000931967802882959,0.0053701006384164,0.00557011099182997,0.00828670903807894,0.00144221882408165,0.00920471136192011,0.34361651029107
04,2007,0.0147811256395679,0.985787379192723,0,0,0,0,1759,3393,17542,0.0242340718992278,0.0406938302251764,0.000782806118351815,0.0184166151262541,0.00471242563035451,0.00675860349197449,0.00307568762424292,0.00239411439013016,0.00548145320013131,0.0051860738039924,0.0380449887926019,0.0510791928419172,0.0240829375640146,0.140793386578454,0.0172988902492114,0.0245518872244114,0.00809310100465061,0.00498627076115915,0.00217925778988136,0.00388489558311578,0.0012031082038718,0.000755868915002698,0.038987304856727,0.000612180349648281,0.00044715475789625,0.00769387530836195,0.0416224522716995,0.00090593252455977,0.00619789546054587,0.0270256086582258,0.00557214788975471,0.0183504273745102,0.000770513906049459,0.0064376746092908,0.000228811255017265,0.00050362849200971,0.00052631801397297,0.00645606714013404,0.001061363850893,0.000970190152423432,0.00132159245082058,0.00174801598762467,0.129998408000011,0.273872969671696,0.0161116034257586,0.0756620324908883,4.76895571844987e-06,0.00285358249307198,0.0014436481313724,0.0106426114998753,0.00235644175322873,0.00101256130256594,0.000638645588398969,0.00348957944432156,0.047277736373255,0.0272453398779091,0.0254405754305092,0.129621646409758,0.0156908082428969,0.020184418405774,0.00520620626402686,0.00418496644824803,0.000294977874017856,0.000882404737115719,0.00100030431150227,9.29911143859036e-05,0.033003808120327,0.00204055655192526,0.000966935709968597,0.0865167462901469,0.013856739724908,0.000558608845602769,0.00707172030391703,0.0117822087661437,0.00603198933782662,0.00823683887973919,0.00160820175852601,0.00780854861728461,0.00101648494855586,0.00174556458941193,0.000934067250024303,0.00247323538072046,0.00404410262623644,0.00498310084967716,0.00162299467877526,0.00848831852397651,0.403871377671707
05,2007,0.00765027322404372,0.984153005464481,0,0.00786885245901639,0,0,1830,2429,21334,0.0482108760440078,0.0215767339194025,0.00423209921938507,0.0331644573579561,0.0100765878474038,0.0251493918398913,0.00509503641694685,0.00211917644315355,0.00517223041799772,0.00746817808632115,0.0195090962881395,0.0317020406216772,0.0183534890232449,0.0498257197063334,0.00604613637317807,0.0177544394606875,0.0129759199796533,0.00756320653536925,0.00527979354191359,0.00258751957047756,0.00133400955600754,0.000843434368919186,0.0424425079464576,0.00093868829552964,0.00127637779099474,0.00244792419922372,0.0583745147461911,0.000224666397716933,0.00317484232303142,0.0446081392396891,0.00748292868095635,0.0151593995940519,0.00404758778869606,0.00612364792312495,0.000442824494280665,0.00105404758942237,0.000395156332178379,0.00805424489076861,0.00148208418768037,0.00461647933080873,0.00148613649185744,6.71286165051963e-05,0.188232019510447,0.27182908101232,0.0479628243349039,0.0205755429873082,0.00109079939966255,0.0159843154919217,0.00671529192025515,0.0504218568390764,0.0144083766225867,0.00241277681166461,0.00532423122854885,0.00358228167212564,0.0106907056019624,0.0232025106933887,0.0167889710150964,0.0839732780325345,0.0001963806373039,0.010371016969064,0.0131229707115511,0.00228197568539603,0.00504886873315481,0.000141536347949812,0.000284050061295196,0.000138345265086409,0.0286073923985017,0.00308560547054591,0.000544889325709867,0.0579513272561046,0.0382300859877055,0.000368942061620003,0.002861864445566,0.0196251036187072,0.0129614450475727,0.00285765082517962,0.000966256048401584,0.00478861047389182,0.000926245200233363,0.00102211559688391,0.000323548015554336,0.0010345005643001,0.00534643890688595,0.0162023532761335,0.00233972074927862,0.00517589714661879,0.460061100522768
06,2007,0.0395327942497754,0.956873315363881,0,0.00269541778975741,0,0.000449236298292902,1113,4298,24022,0.043541291995401,0.013509751722153,0.0400984881777148,0.0223707411047103,0.00615784724291133,0.025521186596024,0.00835382635526782,0.00473976730641403,0.00650521292294443,0.00995013815747811,0.0333552215510644,0.0580453656355812,0.0210507339209392,0.0845505313496488,0.0162741296237668,0.0305819872633887,0.0228702318127533,0.0148214914805714,0.0117994728213369,0.00358753535373761,0.00105147903458194,0.00458880964647004,0.0332611108420791,0.000913009658260041,0.000838519690261983,0.00227462903162463,0.0304180619788424,0.000863401534734948,0.00409336174105236,0.0259066725287068,0.00912373773743356,0.0179298801579792,0.00412179623641934,0.0108454936018495,0.00141791639171257,0.00235682494159194,0.000840919387424815,0.00586996263698866,0.00146395606649016,0.00240319624259343,0.00155603020371892,2.46009901692447e-05,0.147131975552461,0.213019701772747,0.0320011098903913,0.00293327786909245,0.00520675703577192,0.00855170441227783,0.00175697928622802,0.0372399795543562,0.0055859821278942,0.00982237438479757,0.00865151814637351,0.00471606290073642,0.0609794242918644,0.0440172296804562,0.0214591227193277,0.0758948129369127,0.0141555712225425,0.0506030230461053,0.0351485698769689,0.0211006872806516,0.014123091961884,0.00291380542200899,0.00153004382867059,0.000350910705486631,0.0289082580640563,0.000484835126231152,0.00054460114085181,0.05156862005853,0.0205559226271899,0.000517471078430346,0.0065890884246591,0.0182151502352365,0.0112557292690532,0.0127524753087704,0.00258267559175973,0.0048284914621564,0.00154600181641216,0.00245622854281907,0.000907652545008877,0.0040643276350995,0.00300094873063202,0.00676154567621075,0.00190893404490868,0.00165732671597784,0.360151677325208
07,2007,0.111776447105788,0.872255489021956,0,0.0127744510978044,0,0.0031936127744511,501,2730,14966,0.0610858730866214,0.0174719186360234,0.0082511835271842,0.00549649869318047,0.00750932887498746,0.0244938699184828,0.00418683517614815,0.00187426201516754,0.0079898919388675,0.0101856181862356,0.0315059232357343,0.0633629579796546,0.0209882104750659,0.0480597182914757,0.0127347380985648,0.0213804930558082,0.0910959323732693,0.0158272723324867,0.00609704032395487,0.00172773595994414,0.000758475427808519,0.00308724393168298,0.0442498527800309,0.000514050870223488,0.00230929313100358,0.00306643400512346,0.016237137437527,0.0014022040312203,0.00250043562496485,0.000783640906242986,0.00799088958391465,0.00862902930645852,0.00321410068242471,0.0131251746785273,0.00184376250481721,0.00110360722589221,0.00113886361247439,0.00676365749658731,0.00106575078679653,0.00512240773409735,0.00249894797938112,7.33894253909597e-05,0.161237863199202,0.249958485459351,0.0483005993762995,0.00694227048745979,0.0098949592679175,0.00392651111644022,0.00240378300011217,0.0364627501071521,0.00244277412925995,0.000980087543836576,0.0131467672522266,0.00265599630749589,0.00856491064863069,0.0598003478188993,0.0137056935929787,0.0199750878601326,0.0035477442760921,0.01113520424238,0.144541716789378,0.00242041427084642,0.00228494505529565,9.58876977384664e-05,0.000446832424739236,0.000684157336182554,0.0143101254918654,0.00185447475463555,0.000405139257866161,0.0586254650221736,0.0205046864177215,0.000424777000928821,0.00718289505019606,0.0148643146537532,0.0134058916738057,0.00285890573503171,0.00769597329635277,0.00773334315723441,0.000952859621734341,0.00275603467406639,0.00121845162450724,0.00950862704135535,0.00794667188377886,0.00899003817143955,0.00393465784117693,0.00927087837032956,0.411196348658553
08,2007,0.0171673819742489,0.978540772532189,0,0.00858369098712446,0,0,699,3824,16023,0.0514442828794948,0.0162744818454695,0.0479822007522615,0.00498687457720215,0.00300701030111805,0.0219649381523712,0.00261731728142726,0.00185135262318017,0.00550168754677202,0.00751620612486581,0.0393315414164486,0.0396305354664176,0.00913792768063103,0.0444438868747712,0.00762449085978652,0.0364866019118476,0.0100534276185295,0.0153203023293764,0.00538370572803529,0.00657671640084454,0.00116949195655099,0.00131672500079715,0.0366875192160147,0.00100199342350048,0.00284776529147981,0.00400519406564673,0.0361452729079966,0.00340114086216388,0.00722053801783316,0.0314417604489625,0.00876756496540942,0.0101936850349289,0.00635578526667323,0.00971739166949226,0.00211100949406978,0.000787981641715633,0.000707490028804107,0.00700212536858877,0.00130435514876972,0.00172801325415829,0.00172914445414178,0.000131948882143877,0.162612177194696,0.284478438034611,0.0496528414907673,0.0122498379690389,0.0164272975418421,0.000979311251444657,0.00136907761892644,0.049542791982703,0.0026706183623711,0.00380029511458413,0.00614115129328203,0.00566886233784849,0.0519291661564885,0.03225289470029,0.00708008521809398,0.0131450136134385,0.00491370446491045,0.0317597926768539,0.0159235107686457,0.00847151051785697,0.00111630152960217,0.00188136957433523,0.000504367864747442,0.000338763095783335,0.0343211803707239,0.00118487033262619,0.00218963263523663,0.0826507334980173,0.0231804760816432,0.00339109790557482,0.00535577665968934,0.0158681572141712,0.00979244289969949,0.00498258309912056,0.00565789368155243,0.00773188720120427,0.00152195591384484,0.00209354702903672,0.00188680110471991,0.00608621379782881,0.00742609836363177,0.0102806110195743,0.00154095362402039,0.00794790719492181,0.447090615229308
09,2007,0,0.978436657681941,0,0.000539083557951483,0,0.0208894878706199,742,2064,63951,0.00558286388600937,0.00750978099168465,0.0167419124691723,0.00306223597017436,0.0037791109304221,0.0109823377156375,0.0090239376260333,0.00232380093023011,0.00226145182277513,0.0109720867433257,0.0229175329955048,0.0757812311743504,0.0196989517924519,0.0887976394993413,0.0179289852283651,0.0268965898686247,0.0156332341189232,0.0206106830194896,0.0818332555172792,0.0069163289394467,0.000766540308858538,0.00266380190842747,0.0249414150116884,0.00253963738173117,0.000513463509669079,0.00951027776068769,0.0383952212587007,0.000638337310311672,0.0478553785340758,0.0343004580084526,0.0048044669195209,0.0345343636180448,0.00909710604909252,0.0453380081956489,0.00176164703483406,0.00640152081271982,0.000649048040002311,0.00113013908538639,0.000576318581274673,0.000227542937122818,0.00231671974246009,0.000180934166462991,0.103068965986479,0.178534736599106,0.00335824348099269,0,0.000103306789930315,0,0,0.0131776745790604,0.00748701953592275,0.00985560406932873,0.00535880724981476,0.0103505294221735,0.020756488487733,0.0615197952467048,0.00789203344196622,0.0422149964585975,0.0163898977303211,0.0509120696916407,0.0502072593194958,0.0326602331284117,0.120385660661766,0.00613064054437676,0.00215595714220266,0.00083883311359318,0.0126066466731506,0.00180225123550554,0.000530620084018235,0.0477040721496562,0.0456446917810791,0.000547739692949995,0.0119496926545026,0.0123053715903532,0.0114053237455514,0.0233652327172869,0.0134870450882675,0.0367543379321624,0.00221401133022388,0.00859826698268094,0.00205592179171193,0.00533859178717605,0.0033609858528958,0.00647172738171015,0.0030591216337587,0.00743959521574161,0.281603702585586
10,2007,0.00106194690265487,0.958938053097345,0.0353982300884956,0.000353982300884956,0,0.00382300884955752,2825,7723,33798,0.0322417827146511,0.00899262823354623,0.0127946408066127,0.0113953973926057,0.00436488184746441,0.0181439773651232,0.0365932223939238,0.00702677286224302,0.00704971094824906,0.013596200095777,0.0246415633874967,0.087531040014525,0.0217748118666323,0.100590195383809,0.0184438648772507,0.0318135650093162,0.016292026556193,0.0223501152983138,0.0607882135857218,0.00550098118860681,0.00295942623813715,0.0067747980826197,0.0266909332866092,0.000911777865437467,0.000535332739313423,0.00174219426907518,0.0246766393639816,0.000668676811022785,0.00582190125007199,0.0178717041501871,0.00823515883809595,0.0165446885077166,0.00390726114891731,0.00941390666726401,0.00165011052945115,0.00351316672953123,0.000709245913742133,0.00406900740822356,0.00100938579065667,0.00119179987024414,0.00176105850399261,0.000139650977134451,0.122635699250674,0.194640883979838,0.0149430031971298,0.00114798205604676,0.00045911322427867,0.000460455766647448,0.000953471438293172,0.0200710527102187,0.0472851916988774,0.0222261540870221,0.00789834844975093,0.0122407698264234,0.0100607051256835,0.0880568403935184,0.0138029818527557,0.0743299407970541,0.0229492495444958,0.0508612049025077,0.0239171846269538,0.0415972591333493,0.0791151054152509,0.00810652316352935,0.00256927901894807,0.000604931776822988,0.0195053476374408,0.000935598721075394,0.000400082688751106,0.042099070385106,0.013198476684333,0.000363794379776053,0.00464982513493487,0.00802760872440992,0.00767012821598391,0.00523868337534241,0.00319731757184678,0.00915972047639082,0.000911285908222605,0.00290357489344006,0.00125468522751903,0.0049869412113608,0.00344352812949042,0.00434177202657454,0.00183211252199333,0.00494711578577123,0.317276582094679
11,2007,0.0625,0.828365384615385,0.109134615384615,0.000240384615384615,0,0,2080,5155,36454,0.0187334657823667,0.0122303077035581,0.0150419792714856,0.00199669390600479,0.00382409814361099,0.0131336304588419,0.0558027552544251,0.0171544753827992,0.011440206773117,0.0206704526407333,0.0162262405483564,0.102085209632246,0.0219748767409611,0.1025888079953,0.0367153467491973,0.0223948071510884,0.008616157091172,0.0209284971142108,0.0213066401425406,0.00250404394302457,0.00452084585745736,0.00979694144193505,0.035571287028769,0.00124520067308791,0.000900935180331753,0.00304816841847026,0.0213181891928467,0.000752487788028101,0.00654372757244082,0.0294787291799086,0.00811066441393989,0.0161899802579686,0.00424503596255047,0.0147867256578274,0.000847127981430798,0.00426562277133897,0.000663659074168679,0.0032698947599057,0.0011932652943882,0.00317508907510324,0.00150646499865411,0.000514409932268098,0.125158386918244,0.177528468143897,0.00981100981762787,1.18077310377472e-05,0,0.000558152683323026,0.00273110939049328,0.019601408725778,0.0608903866621079,0.0352769919051794,0.0158392413200701,0.0217687033776785,0.0141035434186241,0.0833173200320151,0.0159059873756926,0.0395125145223122,0.025615210342188,0.0539108784595523,0.0337540082940883,0.0405763398346806,0.0261164966457834,0.00532370408609417,0.0110531031085104,0.00351946382431749,0.02518778301098,0.000939441654961042,0.00068160123398614,0.0601420763268894,0.0150371719873292,0.000365130262827753,0.00677345694943199,0.0110684311468966,0.0101713231560236,0.0053485261893466,0.00255023050397315,0.0127655133172552,0.000590937654315709,0.0025878082987086,0.00139543954996185,0.00197701328313346,0.00346515854450462,0.00603018687169965,0.00145172911985931,0.00958680431862115,0.30268685506214
12,2007,0.0230414746543779,2.12903225806452,0,0,0,0,868,6118,12989,0.0549220957312357,0.0264304036550431,0.00760134936900909,0.0209542092076252,0.00361134875939628,0.0144989131565485,0.00824029759128514,0.00421591006763143,0.00480123420903923,0.0107349872991745,0.0240331620088168,0.0592368717493763,0.0209536059340028,0.0858261179631438,0.020423803978275,0.0219607247227477,0.0119220006095724,0.0155242379154209,0.00962593876829885,0.00414622386626468,0.0013391000831573,0.00713690680157975,0.0253755842782109,0.000183612133160128,0.00290604218528883,0.00236724188320147,0.0328212155356332,0.000289978566937829,0.0038845642270802,0.0583921287825539,0.00943311467127265,0.00622127410304329,0.002106141481523,0.00948148442837274,0.000843165447054642,0.00115252731509524,0.00104311487351222,0.00809063365177151,0.00367097217890441,0.00324916070045555,0.00174436250328301,0.00039051455540157,0.178679056406677,0.209534666644922,0.0458605987228062,0.0102192126989744,0,0.00500728306103087,0.00198028821942677,0.0401314007499574,0.0142687827944385,0.00813820059659721,0.00690391202771622,0.00740026505985191,0.0101776137064701,0.0482948833701228,0.0180114198889025,0.0690119101915205,0.0103835710988355,0.0251693830464369,0.0327487290183504,0.041800052148998,0.00505481311502355,0.00148327358698584,0.00174224532937822,0.000711105686030951,0.0244149930337481,0.00100902837893792,0.000364546637564893,0.0538206983167859,0.0310135352367375,0.000552146103444635,0.00389629757617355,0.00954231005502752,0.0114751695247004,0.00793910992733583,0.00298229040312305,0.00865307610844651,0.00122942305438021,0.00242265916553704,0.00159896016951153,0.0108853703717559,0.0100941971816487,0.0142234160146598,0.00280450897991701,0.00836559659110966,0.388213723051599
13,2007,0.300288739172281,0.695861405197305,0,0.00384985563041386,0,0,1039,3612,25915,0.048544733509958,0.00807428446035215,0.00320219551705141,0.00586975522137268,0.00704539131881344,0.0228888451488714,0.0329848587166842,0.0360939037105524,0.00859743824760001,0.0190309133623761,0.0136708960115711,0.0718388487974704,0.0353372863287334,0.0438191827766332,0.00908473073200437,0.00412692572360592,0.0107129618037665,0.00660892993370659,0.0441467838875068,0.00498558067155098,0.0101137867415053,0.00299295674893538,0.0334125517683634,0.00023903286619734,0.00112007904919609,0.00734225387986352,0.0395385588722137,0.000873087794269086,0.00512238698176184,0.022167033496428,0.0106327831249938,0.0172802314146891,0.000837568646828879,0.011615353433697,0.000471217607265838,0.00336918269529049,0.00105734718624156,0.00730992529424202,0.000600116487180221,0.00131130772214913,0.00177182994623895,0.000657228327392008,0.162508060622791,0.220991673412086,0.0286118765005826,0.00239537421484078,0,0.00265541012428262,0.00177779602532886,0.0378129930773922,0.0282930426859453,0.0577074350255253,0.0114491345513459,0.017433382312791,0.00657615575421499,0.0547118231250444,0.0294608363283558,0.0321057581373149,0.0119703484776704,0.0190218761340674,0.0186139484439433,0.0156655092917365,0.0541930111694604,0.00496465961127601,0.0131128029665703,3.31100036112695e-05,0.0253263484731841,0.000155447809267203,0.000674487647316078,0.0472972125266386,0.0225037596097566,0.000449048492130112,0.00492748611834125,0.00830956234026161,0.0124564024533198,0.0100618765782226,0.00365869203189785,0.00878276048587469,0.000179536262874232,0.0023323132573118,0.00142331299271562,0.00580568713073937,0.000981866180297376,0.00400493882998803,0.00278467736467173,0.00581856659487409,0.383499732859017
14,2007,0.147773279352227,0.852226720647773,0,0,0,0,494,4368,13270,0.0419618574181208,0.0128359268000446,0.0121456066681092,0.0140366660248854,0.00746462398761181,0.0145656737874925,0.0130076674656052,0.0109445165936653,0.0129832590560375,0.0187871064587722,0.0182967378208548,0.0560480979207787,0.0194355027002374,0.0959078767356722,0.00612205905450543,0.0237736185370263,0.00849271102471786,0.0147465996343887,0.00863439021691757,0.00446779694697427,0.00257673902505342,0.000119061877546377,0.0378484810650195,0.000335424390470606,0.00191636975644251,0.0039992562101758,0.0480543279558249,0.000889602465530793,0.00560273677352904,0.0504108550006653,0.0128815029385179,0.0117345321891871,0.00826365564195163,0.00284980081403898,0.00048760426218173,0.00149204616803443,0.00169371741026684,0.00547805526247382,0.00343529527788373,0.00550102429181541,0.0025822187284154,0.000874667617733176,0.196141579614373,0.180173150410451,0.0356565946456501,0.00757251079069361,0,0.010022263067467,0.00728054488388793,0.0298595860462026,0.0166152779805319,0.013430281194011,0.0169773173469969,0.0210943280925724,0.0114117728379356,0.0548517828307585,0.013414921409112,0.0866683423085904,0.00513420480351308,0.0177540298550842,0.0119271090152899,0.0196819462682431,0.00848484780481751,0.00295186330303205,0.00325647965183247,6.55578881523178e-05,0.021286889850248,0.000172583774644356,0.001264797895574,0.0843412972666336,0.0232326154037597,0.000859326941341173,0.00524490472318586,0.0409651278764353,0.00844206618567574,0.00569509351888847,0.00423163784410442,0.00492265712018291,0.000125888660196478,0.00100095168406221,0.000691703453579559,0.0029036493145318,0.00537284591588554,0.0062492772947534,0.00158113420496772,0.0109892590221512,0.376314730024824
