"",01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,TIU,FU101,FU102,THC,FU103,TC,FU201,FU202,GCF,EX,TFU,IM,GO
1,21635.446118318,47.7209750232447,0.846844843771312,3.46575376206946,2.42567021737677,49231.7023843829,6192.8607801624,323.864541722584,3323.63657863577,2400.33671050732,1.19337030476567,5163.93707744871,897.109721297883,5.08435224850878,12.4778049293284,3.18237441194303,8.20636977442126,3.67855428030093,9.76412332011193,0.266984145381293,0,190.42802494914,0,0,15.7209481085881,0.215894032544692,0,2671.32804342936,3.24346177133045,16.1314713343036,7933.91044699793,87.548915757386,17.8487080434068,3.70367935221164,1295.185337326,852.195991149719,1130.51466770061,307.477406300397,102.98668868691,71.3004531861111,42.3912015731094,0,106831.1663475,13903.2041699626,27905.7101669052,41808.9143368678,2413.91733017851,44222.8316670463,2187.2522529284,6906.29666815646,9093.54892108486,2325.15205921467,55641.5326473458,8246.4965965527,154226.202398293
2,87.9063712490388,8898.39463905143,31.0370585691348,159.8667780512,259.357629273732,275.4462837506,152.131089198865,35.3033302910879,32.6933569813683,438.279253976249,3733.48255004339,3407.67574721972,4151.66471325524,3364.70148574056,67.1544941689511,48.0302852733156,30.6402258732254,10.8862344672964,37.2251820654254,0.0797500204941367,2.81011958995922,7.205862415036,46.2785123550248,7.71517402885748,16046.3929605241,457.361162761169,0,131.631589301503,15.4415259307421,18.247434279195,7.19377098963058,0,6.41040983634573,0.934211799857043,0.0125789558411295,84.218748958242,12.0034752018194,58.0091100639336,132.806728870152,61.4180015325031,4.92248901721668,64.8812643110585,42436.9176097673,92.416075232662,57.5364785796047,149.952553812267,0,149.952553812267,0,-322.362847679532,-322.362847679532,31.9950993561797,-140.415194511086,2828.67611358941,39467.8263016668
3,0,1.92386861368656,55.9542420246181,1.20625675295439,0.8368955894434,0,0,0,0,1.59416670075646,46020.5415169096,559.4593088588,55.3033611480257,36.7970406475981,17.1107064774279,16.1533708571273,9.7033759426035,15.1636524052752,2.64930915613593,0,0,0,0,0,243.250559651668,1407.49423139179,0,0,0,0.0127463862318357,0,0,0,0,0,0.0921248689839689,0,0,0,1.19042233833093,0.0424185584487539,1.285753002063,43394.8550139766,0,0,0,0,0,0,35.4750877506604,35.4750877506604,133.389724328926,168.864812079586,24381.0353963052,19182.684429751
4,0,0,0,1920.91643423827,0,0,0,0,0,0,0.363101421935519,71.7270576871052,2.92464961272141,27416.7628542799,349.704317701611,0,0,0,0,8.97735534093469e-07,0,0,0.232670088907373,0,0,0,0,0,0,0,0,0,0,0,0,22.9418944486557,0,0,0,0,0,0,29135.1156508643,0,0,0,0,0,0,153.955738841415,153.955738841415,190.483496029907,344.439234871322,16301.0354643795,13178.5194213562
5,0.23275880122104,232.726862995984,2962.02312013935,78.0191420684394,292.659744254321,50.5564241221039,1.14332141343955,0.406079971614968,1.15444417788708,73.8412250067089,4.00823372391254,1011.52928912328,4445.9301844251,59.7720881086242,15.5642089929471,6.35447947603123,10.9136398874102,19.9683343098307,76.712295187256,8.84322138478698,0.625722431293685,1.16370585182427,3.30883980693782,2.17476609625226,45.2780110378342,0,0,2761.01342207145,14.893484818506,19.9867631715223,0.383641177075713,0.0155372152665625,0.204617160485504,0.00409045679973593,0.2489873070758,4.23422063059449,1.07699910703148,0.451706689788257,0.491197123019262,0.0950283079215863,0.491871603047884,2.01554499179349,11306.5037094351,0,0,0,0,0,0,191.14880566729,191.14880566729,224.735183213491,415.883988880781,974.699029152076,10747.6886691638
6,8800.521787951,59.7936620527609,24.0335414228738,97.3312444867808,56.7812233693522,20698.5931010532,66.298872380259,645.567712129636,100.262624380737,146.875288080814,180.775988551802,3340.54764187164,202.878906409448,945.17721894752,286.515165231569,429.185202854198,210.229198214018,261.279879613529,535.254946000139,648.289661774368,70.5971074659305,19.9168267750349,163.14578601787,2.41999728113968,643.109259187893,75.5442710994548,80.3938771121513,607.935579856627,468.30034285235,601.352226986858,13937.8974673587,814.394801346014,456.499174976534,43.8215390469133,1991.71357806321,926.983152178341,232.43199856141,838.9826867919,1564.22817544534,696.117799374063,700.144573512089,441.686522598,67033.9987557594,19290.6862645591,55886.3757372227,75177.0620017819,0,75177.0620017819,0,1037.28598933172,1037.28598933172,4424.29457250378,80638.6425636174,10651.7475361812,137020.893783196
7,4.70833680317972,6.40380737091317,2.23416385626515,2.29619311085129,13.0923112508474,29.1462368251893,13105.744002295,7928.53478553409,352.473271572751,1034.05988335729,3.69257134703157,489.295928367426,229.329816714764,17.9381692798286,134.302735136293,38.7378166680647,36.0693538131555,35.6953781178549,79.4141063388898,46.1224830611973,11.854146025888,246.529264887312,43.1618903921672,1.65022771098224,0.299795127417469,0.181903051666317,0.630303266956694,15.6484269751674,67.640494018228,54.0297771629769,40.9821863519637,5.53063004929933,0.907392787042381,0.0215600521669837,41.8611446059553,172.260811535883,68.950151228301,102.907034297232,158.084000182732,757.113809456607,6.99270702458859,131.641234923089,27539.1644315991,348.41876236435,982.905528842627,1331.32429120698,0,1331.32429120698,0,-488.097284296426,-488.097284296426,10376.2619280341,11219.4889349447,1055.83512964816,37702.8182368956
8,9.95959296682621,81.4685754145214,21.7536268412984,13.4153227360317,14.0147707330646,105.453983445166,73.1165187843074,1496.1802477037,183.627718315907,110.171159844088,22.6832161209854,147.121873698427,177.130123922414,38.0553181413555,41.4429098262013,62.0509337537711,55.6305846519446,254.63698285991,114.27338461633,78.4620011741317,18.3840975377059,12.0959991619539,77.8027376641379,6.58363055885779,39.707817396561,19.379151214351,25.2723621470671,186.437428763709,192.829399289767,105.856026632639,77.9096941604937,44.8075758303967,474.428019941422,8.24401236639196,773.121885201998,114.224862932345,38.8737217680924,61.491766471902,24.8003606827386,168.062765215705,148.151860044701,670.518405252591,6567.16156856445,2356.77981837881,11796.021437839,14152.8012562178,0,14152.8012562178,0,22.5880356853519,22.5880356853519,12283.3908904224,26458.7801823256,1944.68853816505,31081.253212725
9,8.67987164490797,656.805199971389,11.0248439093817,35.5906675607094,8.44314495270899,57.7581729965565,31.7418388069733,23.7032680745272,6415.15134665198,701.991233641848,9.41940614500547,151.887711136935,241.435520142262,28.0004617387525,452.719622624054,76.5215333453619,47.9118097160501,179.001057510892,120.67028914326,72.6816461458466,16.3519925414315,70.7368481588917,4.83829074713291,4.19530651773341,18.7267997753482,0.305077016556888,0.398019926564125,6512.3953929852,33.8275338516028,30.3303381475894,7.70818287105596,23.1520100446208,24.6330766384122,1.13276133151894,14.3706218572801,11.6842992592872,18.5739467994427,17.9928726424251,22.5468773711651,5.39482357736925,22.8287736624511,67.7542194467129,16239.6665602834,577.674249669411,2033.60483734155,2611.27908701096,0,2611.27908701096,2465.40520594369,194.900173447209,2660.3053793909,5176.30448157888,10447.8889479807,969.567554404574,25717.9879538595
10,84.5649557722287,3.43614064207923,2.62103781547532,18.2637595652818,28.2067800401341,1016.04476441922,101.113491344262,117.819258775322,182.583898798274,8914.20948341971,17.3675865096153,747.157683136961,924.842652208613,47.6711179963996,164.045586150172,163.114773548732,136.759881347901,149.786748825753,636.771453604685,424.77628909802,39.0825770967305,40.1976288454867,7.85346856297063,1.00138687261878,41.5806662807125,1.25982896076203,2.40435843698332,426.627897511964,1457.12941576243,225.820288862534,178.817561775676,3126.27057729956,3576.12942581346,43.131727694013,8065.97003928495,838.797420367286,82.5472100654609,150.203393151543,1436.28772849557,25.6738333228271,562.010698182494,1455.87785379085,34735.3953097687,754.230290784579,3615.83254720278,4370.06283798736,0,4370.06283798736,527.441879966301,-989.124644791004,-461.682764824702,8144.38664485788,12052.7667180205,2511.19503962226,44276.966988167
