V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153
12306.2831289692,0,1532.01097555618,123.253566179075,826.608903598695,0,0,0,0,8.1981032269575e-05,0,11270.876782726,5416.2515118226,5334.49963333134,757.66126416247,606.739024678792,18.299449490101,6688.93592013827,327.202941638758,2.5953480079703,923.848508118452,2487.97437503823,1942.60301859311,866.140999614866,1068.24744673917,433.691006597643,3299.20885999241,22.9907376967803,368.66784458993,0,100.953760456403,0,0,0,385.893653751795,29.6410905047463,1457.5734065397,0,134.44339444225,54.1297679905354,0,0,161.724523313552,129.147575919715,52.4595740503687,15.3830487973427,0.612239262789095,412.861995781867,90.9543621468161,2710.58284171637,72.7047348492043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.6177203680657,0,0,15.9697071790354,0.122353078944596,0,628.417028277671,136.961898103784,0,0,0,118.1545010493,0,0,1.06652301253952,1.53276666394448,0,0,0,0.0713235282073824,0,0,0,0,7.68761175917012,0,57.8388656775647,3127.93965210516,106.856294460647,0,0,0,0,0,0,0,5.43252999976534,0,1710.6881611186,438.548606208862,141.224390552139,63.1296493083643,1.15564381220067,26.0036750110731,1321.81969865523,453.128613781293,7.77608846680618,144.064328601191,36.3088978808002,39.2643474427818,0,4.13572198250974,24.619604782174,9.98682707958946,4.89379442594957,0,0
0.0219495346376048,534.81874813795,0,0,38.4597559599666,50.7047781078357,1.03344731413911,1.32634744264383,3.0009064905569,2.80426547107104,0.01802411370682,0.177475656068277,0.768005558802035,1.97641454604322,0.0471039303113765,0.321349986693994,0.0542530418790155,16.8980437415968,0.0517809100369813,0.0654200349861625,0.0823292651951448,7.15880758321369,1.2342726313023,3.80746645762873,0.337253146812027,0.241148522443517,1.70953975564293,0.0157993809211266,0.0664680827264981,0,0,0,0,25.4603516975355,2739.38813949977,272.45645942974,722.67153737548,0,113.264655637793,16.21517066761,-0.939628316367209,0.350205529703486,0,0.439564321912746,0.138840737653834,0.329841491264528,17.4690300960519,415.075981364652,20.6925888545166,19.8005040904674,3.61963446949174,902.553767140899,0,0.716294836285876,14.4922426152956,6.21638046511206,3.42266704703637,0.295170342996205,0.839688715511773,0.489554065193567,0.359756074185811,1.8600276320715,0.480248937940543,1.36046684243823,1.37730306317575,13.1498515468065,0.134495077657329,0.870744615172894,0.627544269175775,0.358459893219645,0.912254060714459,0.0216556304147588,0.402560307024601,0.406046202578298,4.42062139459703,0.0831613828022492,0.292571781221356,3.91921290096432,1.97801380527366,1.19840942176857,0.271641663329612,0.468888560222826,0.270283611462155,1.37567314821064,0.841632195269544,0.484257571602991,0.507686951081418,6.80479453525916,0.650783386807052,0,0.193460334687014,0.0916344548296775,0,0,0,0,16.6998809291328,0,0,1.45804303877089,0.469421535531969,0,1075.58058255201,336.908816043207,180.392411521886,87.661343446051,15.1169587069054,199.476069591549,2.82244718905281,2.20149626031032,1.86384134144203,2.67864250602661,0.630139626952936,0.458771961886324,0,0.102521311339678,0.080253937654849,1.71951857216714,0.209642033446364,0.708242886465792,0.455311281178512,0.19789612895434,1.02242575589688,22.452216551349,4.64854967078263,0.0277243504316739,0.244954168356688,0.218256800959596,0.134619265371066,30.9445314848391,2.51299873335421,0.606822568644198,0.00817103674988776,0,9.45254277551395,1.63600041346277,1.19500601484591,0.181767128897078,0.165609519313084,8.45113596164929,18.9590913810077,11.752683102825,0.872480419179991,3.13833662709726,2.21528024007919e-05,0.0896159101461483,0,0.065844868228229,0.0694098953301356,0.302977072022864,1.50265690380377,0,0
0.0110672323120756,0,592.790380334375,0,123.066652750936,0,0,0,0,0,0,0,0.240826530087704,0,0,10024.2286504762,0,97.0374208478371,4.98451617992216,1125.00793508805,0.624616092387442,473.449687975999,1.1555070833902,28.1594875554133,0,0,4.46580449156032,471.973947388174,97.9118700700149,0,0,0,303.986213122394,0,0,0,0,0,30.5550628320087,9.65026957420911,0,0,0,0.0714251414003627,0,9.75161982966771e-05,0,219.580652034831,0.105315833957878,1279.41885901355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.608733949404e-06,0,0,0,0,0,0,0,0,0,85.1689974891978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758429324713643,0.108998603144151,0,0,0,0.0231998205182061,0,0,0,0,0,0,0.0019320564831361,985.617692340064,0,0,0,0,0,0,0,0,0,0,0,155.678770163515,0,0.129773638889651,0.118237824883035,0,0,25.1671371248984,0,0,2.14111959547692,0,0,0,0,0,11.5172348000109,0,0
0,0,0,372.004935159991,74.7267727845686,0,0,0,0,0,0,0,533.952836696086,0,0,0.0289579894528789,3474.79484188816,83.5444990978818,9.47065508985885,0,1.59999507461024,132.086970945099,0.202893110506293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0884848853815,0,0,0,0,0,0,0,0,0,0.373482677407192,3.72552549124243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408127493388695,0.0586545446418331,0,0,0,0.070187039033024,0,0,0,0,0,0,0,4543.43074952579,0,0,0,0,0,0,0,0,0,0,0,164.583542339256,0,0.128489788383407,0.156090797567436,0,0,0,0,0,5.94073104587711,0,0,0,0,0,5.13403081107716,0,0
2817.50913574019,1304.67585890451,51.5961490638759,636.199139831045,943.594575094461,0,0,0,0,0,0,0,17.8786670982701,0,0,0,2.16909126929821e-06,57.098699486424,0,0,0,0,0,0,0,0,1621.34319220771,0.622819045756245,142.074487571687,0,0,0,0,0,29.3639205249074,0,33.7768910520966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.2481361966018,5.49449730979077,3.95752049916555,6.20925009078539,13.5418562897728,9198.08529433047,30.1238374184935,89.4959553191222,70.3450686639038,232.058514741882,9.38059691390467,19.0663937912858,28.2545464355339,17.1896366474104,10.2191301698142,26.9657584056933,6.93291781821225,61.0154510206224,7.49455961481994,4.09579734728237,17.272449282122,24.2583073259542,32.8794755390754,22.8553233338826,2.24378441127811,0.849742125967165,75.757776811425,6.91148624366886,6.54922584935476,12.2689324041799,17.0574193213948,9.70507513246086,11.3939831763285,14.4560293076226,30.6583604362408,0.425668542498048,443.969955014233,4.03583080407504,1.19829350737053,0.836685427560313,-14.0695393008106,3794.13481708482,1650.80869548458,885.210860509312,62.3987160157795,53.4727616485337,246.942234667092,567.586241884693,6.67727161628779,53.8663852837516,167.664270010134,39.264542789019,29.6272870569768,1191.16626865254,358.698251661365,1614.85148765825,200.502528716478,291.474852513218,179.151145469453,310.78700014505,356.68569372635,2269.25419592132,144.828895375462,502.466888158743,57.3000187775251,68.1629802469944,5.18549058705772,10.5872503793391,0.101264725967773,4.25294147252934,6.07038860547154,0,18.7493678788178,11.4295936145787,11.0511251985949,2.92584559043889,2.01432840892351,2.78460900383895,1.33442594563372,4.6039541457125,2.481490141657,0.0646370378923933,1.71577581230827,7.26286545522651,14.9175459746636,9.43884340400721,0.0722910222127712,0.164842983211998,1.05269321613957,0,0.0757106857270632,0,0,0,0,2.77022908697328,6.78911245547027,45.8841657272399,7.64514111281776,16656.2258785754,1090.6208708241,0,35.6850726121726,3.61054545932733,29.1102787594974,14.0013706669916,26.1099032013671,22.1137528387284,16.0093371105001,2.76060592594456,1.60477034368759,13.3657710664614,0,0,0,0,1.46551002200875,0.809472486947446,0,0,0,3.47681530923587,5.92799438111797,3.43769131256212,0,0,0,0,0,9.81744460298034,0,0,1.06104105729864,0,0.0155907325915218,55.2928023835125,0.792823213216844,32.1955308318589,0.435033254418453,1.30931364318322,10.4662711715059,54.4553207186915,25.8981632603428,151.616384105531,61.6583982742123,2.45808955468503,1.08528737182458,0.0156195275238966,3.44639940069965,0.390855468897002,2.05466474298297,0.692317183169086,89.593530981494
0,0,0,0,0,-0.49311168592591,-11.0602667460698,-0.166999543244848,-0.103765522323217,-0.0858863171563351,-0.106208247806591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.341485998386473,0,0,0,46020.2292730866,-0.0649060061362849,-71.1412032598862,-16.4045535993098,-8.58308501846493,-2.43831477241078,-16.8668803327164,-2.44043448414215,-0.146118891249692,-0.144182203992834,-3.85543815751591,-0.839078451739661,-3.66363803047496,0,0,0,-3.20760807244012,-1.65372999177963,-1.09908097826482,-1.07277684195591,-0.165406977375669,-1.64428811450633,-0.337875804513653,-2.79589293167885,-2.95043711107027,-3.53707504856078,-0.462859565405322,-0.471675787276848,-0.261453995305523,-0.349728170769297,-0.121511602165966,-0.0205024155808547,-1.4046930681967,-0.95456561755359,-0.568974899997672,-0.0561696346537114,-0.124491337160309,-0.255583993862362,-1.03387031610401,-1.23809761007291,-0.229800795447988,-0.0987747507031217,-0.201066055043145,-0.162084200798968,0,0,0,0,-0.318001436377127,0,0,0,0,0,0,0,0,0,0,-52.3094697099442,-683.540087326919,0,0,0,0,0,0,0,0,0,0,0,-0.000230157496683511,-0.000118206952737784,0,-0.00251118777383461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258504480866993,0,0,0,0,0,0,0,0,-0.273549173440614,0,0,0,0,-0.00175216814842909,-0.0105952299106294,-0.00310359389041187,-0.362521484655046
0,0,0,0,0,0,0,1609.91184348719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2444674350045,0,0,0,0,23.8145411276335,0,4.42474770741987,0,0,0,0,0,0,0,0,0,0,1250.07122525791,12906.4420617822,1153.37743939635,281.189515986281,0,290.273233702141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9548462444541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-11.2912937242198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450789483511965,0,-10.6463826532766,-0.141011268042078,0,-0.802826102022854,0,-2.56059496547908,-0.0939645424988657,-0.0618720941538982,0,0,0,0,0,0,0,-1.28302114219561,-3.43019202219278,-0.0321621334446994,0,0,-5.56914749025828,11627.6923781106,-41.2465028237299,-8.01706247421265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23872019038187e-06,0,0,0,0,0,0,0,-0.329939600561075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.758704069137495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0759171911384409,0.086540051355495,0.0206480216161108,0.0187692231645397,0.0297094859859325,8.90495909705539,7.51439505029521,3.9899826000637,9.95521691310654,158.059882027385,8.93807983579353,0.0346943105491217,0.947689012498796,0.667644701007206,0.213549086738345,0.241274677973734,0.650482163726581,0.956663846731403,0.242257065697731,0.127232107118561,0.668987885062904,0.613363358682082,0.299851245592899,0.0880767727305655,0.594891924644531,0.00688324498481036,0.428582258705106,0.0501849547652328,0.00662574006803508,0.253285422684902,0.193385527951952,0.00483464719698332,0.171079468398314,0.326452622465629,0.552695954923283,0.61113891256252,15.4989667929655,0.0716844352757785,54.6952482878779,4.02135915576696,-0.0775660011320037,4.10632023069978,693.791390216635,303.376449036471,6.87045158417852,61.3017155903404,32.3492600134595,64.3791813141198,1.73222564268016,12.8869338176339,0.486294177542654,1.75667373694116,3.79937294722995,1283.78994787355,562.166659146142,956.663202921044,439.626837900734,810.39389721204,286.090978959567,304.576458435091,16.461848337378,10.109105373069,4.69915634793692,21.501587330874,10.1158606645401,16.2967570170558,0.69885114246953,0.311344828909393,0.366734279189489,1.30256825408724,0.0232547835870797,0.94333980253708,2.68553957655358,2.08727827537927,1.68657984477764,1.28322286319299,0.512045576656069,5.62143745230711,0.107679739341818,15.7275253808414,2.65772578892083,0.641238320625094,0.00578994794790619,0.501088407098582,6.01634358613067,3.34711361911261,59.7161395498909,2.9584462468268,0.695840435486773,8.93267377854265,0,0,0,0,0.0446174115975265,0.647812954723115,1.15418273139572,3.45353219436864,2.26859332729671,14.654585714306,0,0,837.007385736733,248.444065723928,744.178325283931,569.357906926704,158.016726257844,256.315544189909,15.6590654916444,3.42705276634959,4.1545027947375,5.97069478498653,0.00956643559492004,0.00491330438663547,0,0,0,0,0,11.5307977651667,0,0,0.49049115730208,0.0620028108725595,0,0,0,0.0105627875756929,0.00786505648172784,0.329882315307046,0,0,0.00489060928980843,0,0.315169675669721,3.8101519743342,0.411391205813364,0.146135693873031,0.406478666337966,0.40236870978457,0.331794560789606,0.649320036560055,0.0460056159907697,0.572699964351883,0.00339356444773059,0.0957372978596227,0.0943732550127811,0.0293721561772202,0.523630580819831,0,0.079175258796962,0,2.87061628995184
