V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153
11761.2953656668,0,1574.06408530569,110.781926116614,709.465925293572,0,0,0,0,6.84708454427759e-05,0,11270.876782726,4999.31247296765,4941.5871291697,721.856003084286,449.716564530805,15.8859808653258,6171.42513507063,276.52779335318,1.9966731689281,785.049911785887,2085.50468248536,1626.43504101833,718.764711249213,941.255775204808,394.141149476238,3364.68046311282,17.7236864079349,339.796467391119,0,100.098541400396,0,0,0,358.922730049083,26.3819490729648,1324.34736221053,0,110.517666083758,46.465008755265,0,0,129.080955110439,91.2378137440141,45.1009327166019,13.9146806563932,0.545283587759055,368.114724275953,80.3010461820536,2227.98303347479,67.3408629862185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6913525205903,0,0,14.3544238134334,0.0431751225904217,0,584.862923863632,127.729860683187,0,0,0,113.732040842123,0,0,0.869718550013086,1.26929022367623,0,0,0,0.0587451223865835,0,0,0,0,5.90531307208688,0,36.8685699855035,2668.87793488857,83.3248326216143,0,0,0,0,0,0,0,3.69795751406493,0,1287.76586681457,366.298511691373,121.811237083301,51.4108331684895,0.930804111723114,20.9617444724007,1084.8600577404,274.108680649395,6.36000736080468,100.729344948298,32.3806013085066,30.6589829229155,0,2.88096029950545,15.2636024890424,6.35099520618728,3.15143223823958,0,0
0.0218731722508739,487.227509030998,0,0,34.41883679244,47.7209750232447,0.846844843771312,1.04247419135084,2.42327957071862,2.40940636603084,0.0161953805004898,0.156995264952572,0.739152456422981,1.90901355034384,0.0467940716780584,0.245026954753859,0.0491086850607677,16.2563507627799,0.045629894994903,0.0524783722355729,0.072947254069419,6.25697122455415,1.07751162473975,3.29452219599585,0.309848931623556,0.225452257753675,1.79354320297576,0.0126998743067561,0.0630224630688849,0,0,0,0,18.4173019536839,2656.71580298708,252.8529418453,684.653175917173,0,95.7823009633154,14.5134139954424,0.860926259245872,0.3324440455198,0,0.323794336282946,0.124461742754156,0.311095918451436,16.2228907630102,385.890499856535,19.0489350740274,16.9700703707184,3.44888980965333,871.347878193239,0,0.689973872488702,14.436238374641,5.97424184809311,3.22408747150319,0.272977397564617,0.736005159248026,0.428318981105448,0.337766920559398,1.74106803376309,0.42832060808207,1.29671578767482,1.2804808984294,12.4778049293284,0.130757564312856,0.836255899759113,0.595740691695604,0.343419244516866,0.876353233643479,0.0206000470246037,0.379247730990505,0.366772224044591,4.04422538650173,0.0764376271433475,0.197807889130261,3.52112664760133,1.78801244475683,1.07845952739489,0.214464345319109,0.385888829782962,0.211729133047143,1.26842983503851,0.781350814508375,0.429666271644445,0.443309882833312,6.22714056282183,0.614223755081298,0,0.180517732148907,0.0864664132323862,0,0,0,0,14.2326163865231,0,0,1.36652429515469,0.17271890995427,0,1043.77598790098,327.614601646542,175.140873636731,85.1595233783307,14.9708577414882,198.341373736344,1.85910313825979,1.38435863307066,1.56356544517361,2.31290527577833,0.583016199160693,0.415353981459708,0,0.0880463483926765,0.0688759549755811,1.38598516557666,0.174650846894964,0.56694869117376,0.359797810643396,0.150639571899823,0.679557968141815,19.9750451610891,3.72898328889442,0.0259645863355408,0.193521474567613,0.150323744096307,0.125290041877756,16.0700228516858,1.36162495504251,0.417060236678454,0.00572183814670836,0,7.41947051143063,1.40572202402328,1.07474624826045,0.15434579948746,0.139084198898481,7.10339529864502,16.2247204142561,7.41304317927704,0.744064040796354,2.25734373861176,2.05995967295809e-05,0.0719851809044807,0,0.0478262216384195,0.0448699475276276,0.200901056638671,1.00897471852607,0,0
0.0128025833306064,0,980.457419633098,0,169.273760213903,0,0,0,0,0,0,0,0.313876852538938,0,0,7987.25125802107,0,113.076731841322,5.51671116841064,990.345108218574,0.726118397867451,518.525585814299,1.50570820689733,31.5709758934239,0,0,7.33163404881802,523.6667040522,145.27336685655,0,0,0,305.4472397689,0,0,0,0,0,40.4336058919749,11.7931509813482,0,0,0,0.0698412823202776,0,0.000120115628699597,0,266.810178414982,0.110803501347567,1427.25540797529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19818416399638e-06,0,0,0,0,0,0,0,0,0,112.504056042027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689524316338068,0.105181857628572,0,0,0,0.0254800227201082,0,0,0,0,0,0,0.00159430729078533,943.673049598392,0,0,0,0,0,0,0,0,0,0,0,140.622471432111,0,0.126941282248047,0.14490550176615,0,0,18.8516110701237,0,0,2.36169121254155,0,0,0,0,0,9.8052798071961,0,0
0,0,0,407.240705990108,80.5718760159294,0,0,0,0,0,0,0,545.526503165001,0,0,0.0262568146637185,3317.80822150491,84.7798003738483,8.80334474826861,0,1.49541335080346,121.778703979034,0.207249504794875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5103598978854,0,0,0,0,0,0,0,0,0,0.362672173429172,3.36808338005969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419980771317383,0.0534235393263842,0,0,0,0.0635831465709598,0,0,0,0,0,0,0,4263.83469508894,0,0,0,0,0,0,0,0,0,0,0,169.176092847151,0,0.115089573274319,0.149955962524723,0,0,0,0,0,5.82717196164621,0,0,0,0,0,3.63635958860776,0,0
2644.79023932781,1174.52724230255,46.1658605390576,602.215107554794,852.915582779027,0,0,0,0,0,0,0,17.3794387717073,0,0,0,1.81098413318285e-06,53.991766286142,0,0,0,0,0,0,0,0,1567.01831439059,0.505652532076718,124.896684429546,0,0,0,0,0,28.7631546813447,0,32.3206658106252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.5680409301947,5.14525556212307,5.25941065082386,6.967387341723,14.9662767641742,8898.39463905143,31.0370585691348,88.4435507469664,71.4232273042338,250.693567897284,8.6640613764481,21.2066015470683,29.5889544449735,17.0667754451859,10.4352156737684,23.8260572923828,6.45065882159472,60.3365210427923,6.78859214356549,3.37723943808962,16.1337200267557,21.7940413277422,34.4254325139962,20.5890802985068,2.42851702546856,0.998876708709189,99.9343088177522,6.16161702317157,7.80776875284101,16.351191372575,21.8762032325248,13.7020754411645,9.19907606529183,12.4021787846316,32.2518631090134,0.441493872354889,432.351595341839,3.83198374225809,1.27411555321962,0.821559338931933,16.2085621073845,3717.27398793601,1543.63475199416,695.495217246491,57.4974291543758,52.9226630471519,248.50786191532,554.148932630392,6.3184233831871,48.2828726078839,200.867595240762,42.4153280755432,30.3725981656151,1179.41601261182,367.283583116218,1595.26048841257,194.14035740032,277.082353911103,161.412044814022,304.281946748032,344.229810457707,2340.6528533863,132.773555025835,492.286688660826,54.7585782098922,67.1544941689511,5.74061223401188,11.3358686053693,0.106956001773417,4.68264250830869,6.73518897533614,0,19.4290169485162,11.4628019794978,11.5791995707573,3.14208617333223,1.55599815614261,2.90013999349542,1.51666774397425,5.14937312099033,2.46334946813971,0.0668850059816238,1.68995912821049,8.42003586305957,16.8471024748404,10.5300001785533,0.0793689312226362,0.184606023738042,1.16406859401145,0,0.0797500204941367,0,0,0,0,2.81011958995922,7.205862415036,46.2785123550248,7.71517402885748,16046.3929605241,457.361162761169,0,35.5962904095451,3.6089220346549,29.0515574448006,13.9813613807575,26.5791645977719,22.8142934339732,13.2588471252623,2.18267880547979,1.61785844416014,11.8629012931414,0,0,0,0,1.29283733129557,0.753409417614744,0,0,0,2.72042779298314,4.0500120868335,3.14375890279708,0,0,0,0,0,6.41040983634573,0,0,0.934211799857043,0,0.0125789558411295,55.384354235241,0.732935929771288,28.1014587932297,0.428387922053993,1.32992022484929,10.2451670549161,35.3064158385549,22.7026942253787,132.806728870152,58.9353804680462,2.48262106445692,0.891793622634025,0.012167569799591,2.29009546307518,0.310305020449544,1.41812734125834,0.636270510703972,64.2449938003545
0,0,0,0,0,1.92386861368656,55.9542420246181,0.810354783374705,0.395901969579688,0.357235541582278,0.479660047861122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59416670075646,0,0,0,46020.2292730866,0.31224382297026,326.637588781221,63.286195156016,38.7214541885137,11.8493901794319,83.344448602125,11.699274998684,0.606526324123404,0.634576642591866,22.6798539860929,4.45063530876687,18.4416498844202,0,0,0,15.0837721036414,7.50395785336585,4.66607578648679,5.15727021134458,0.732016072811855,8.32777404206142,1.39833154779278,13.2799030354685,13.0590159494635,17.1107064774279,2.51602388867166,2.47977545785675,1.35593666928891,1.8907293615915,0.661985068678213,0.101607581446903,7.14731282959332,4.700704418069,2.92726677417711,0.296186624948744,0.472188153390151,1.30702997201849,5.7697792071962,6.79947548879318,1.12011382309367,0.501869059064445,0.972414827127749,0.922664436530762,0,0,0,0,1.72664471960517,0,0,0,0,0,0,0,0,0,0,243.250559651668,1407.49423139179,0,0,0,0,0,0,0,0,0,0,0,0.00131468244786194,0.000550477357305584,0,0.0108812264266682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921248689839689,0,0,0,0,0,0,0,0,1.19042233833093,0,0,0,0,0.00683039068907345,0.0355881677596804,0.010239941924959,1.27551306013804
0,0,0,0,0,0,0,1914.78205393024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5352094673578,0,0,0,0,27.9828117275368,0,4.77329496123689,0,0,0,0,0,0,0,0,0,0,1355.99749228026,12906.4420617822,1169.98919680737,327.363932042387,0,344.18187344431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5568830146332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6.13438030802791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363101421935519,0,6.96048388595996,0.0774623723574581,0,0.555546122604109,0,1.7479342404529,0.055539209789665,0.0387756998096379,0,0,0,0,0,0,0,0.828995174448239,2.07363796499369,0.0220164732794757,0,0,3.28196684182986,11627.6923781106,25.9958264152603,5.52244425730118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.97735534093469e-07,0,0,0,0,0,0,0,0.232670088907373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385011434022479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0761438985579371,0.0793507156257607,0.0260668190621892,0.0200065767118911,0.0311907912632623,8.43530659837928,7.35461539986279,3.74566942690425,9.60179041993822,162.204545073628,8.08332403274718,0.0366569613993013,0.942763602721596,0.6490600778398,0.213520673285725,0.208740154540845,0.592622486635323,0.926306080621422,0.214864548308764,0.102724686594521,0.596597575205691,0.539572513667422,0.298233251790631,0.07670545782439,0.611637046465175,0.00768623480387517,0.537053144530585,0.042500346711769,0.00750355468224313,0.320662745120584,0.23560162239437,0.00648407340336762,0.133544949362667,0.266050948848933,0.552316288016986,0.602127889870091,14.7788603779172,0.0666454168590376,55.2447346466512,3.75098456528146,0.0848851455222252,3.92334857839031,616.271932007087,226.425304614622,6.19887345292687,58.1929238378709,30.9246499504567,60.2407617257098,1.60497716465192,11.1164345693891,0.553431800569714,1.80264030439997,3.69996544322988,1244.63874856727,563.627345019099,925.364434549803,416.80688186601,754.325262517017,252.391792066271,283.273114091999,15.555934177112,9.9051775928209,4.21823697109502,20.626991087087,9.46574828050927,15.5642089929471,0.73493465107369,0.316671485386479,0.36795453229209,1.36237846237999,0.0245098851736003,0.904456675479345,2.64357378424603,1.98854780810683,1.67870594681882,1.30907479324516,0.375736254455204,5.5615750847842,0.116258750569002,16.7101154214511,2.50622078491025,0.63032201403675,0.00541733886356899,0.551843562124069,6.45440399942236,3.54711880964584,62.2807126513234,3.14727555191383,0.730940612826441,8.79554580475776,0,0,0,0,0.0476755800292252,0.62424407496931,1.16370585182427,3.30883980693782,2.17476609625226,13.8238521606163,0,0,817.527104297588,243.157698254732,727.20153294126,556.697124240501,157.504816241549,258.925146095818,12.3195242500017,2.57396056850431,4.10110981954128,5.18891412498757,0.0105716899909289,0.004477171202801,0,0,0,0,0,10.6816903657997,0,0,0.328121306169058,0.0555198709066545,0,0,0,0.0081697227137073,0.00736749255285522,0.204617160485504,0,0,0.00409045679973593,0,0.2489873070758,3.73693468084162,0.372391167579198,0.124894782173675,0.380231595083167,0.388241342929655,0.308526169018661,0.412217884094788,0.0394888056934691,0.491197123019262,0.00317610365590421,0.0918522042656821,0.0759317240224531,0.0217353913951677,0.340696518653131,0,0.0535079689771324,0,2.01554499179349
